Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,3PAr,AST%,BLK%,BPM,DBPM,DRB%,DWS,FTr,OBPM,ORB%,OWS,PER,STL%,TOV%,TRB%,TS%,USG%,VORP,WS,WS/48,Salary,SalaryAdj
Kevin Love,PF,32,CLE,25,25,622,103,252,0.409,57,156,0.365,46,96,0.479,0.522,42,51,0.824,17,169,186,63,16,2,38,26,305,0.619,16.0,0.3,-0.1,-0.9,31.2,0.6,0.202,0.9,3.0,0.3,15.1,1.3,12.2,16.7,0.556,21.9,0.3,0.9,0.073,31258256.0,34090178.0
Kyle Lowry,PG,34,TOR,46,46,1601,260,596,0.436,131,331,0.396,129,265,0.487,0.546,140,160,0.875,35,212,247,338,45,14,126,143,791,0.555,31.8,0.9,1.6,-0.4,15.1,1.3,0.268,2.0,2.3,2.9,16.5,1.4,15.9,8.5,0.593,21.4,1.5,4.1,0.124,26984128.0,29428824.0
Trey Lyles,PF,25,SAS,23,9,358,43,90,0.478,14,40,0.35,29,50,0.58,0.556,15,23,0.652,9,77,86,14,6,1,6,13,115,0.444,5.3,0.2,-1.8,-0.5,23.3,0.3,0.256,-1.3,2.6,0.3,11.4,0.8,5.7,12.8,0.574,12.9,0.0,0.6,0.085,2500000.0,2726493.0
Terance Mann,SG,24,LAC,67,10,1263,178,350,0.509,38,91,0.418,140,259,0.541,0.563,78,94,0.83,56,186,242,104,29,13,40,126,472,0.26,11.3,0.9,-0.2,0.3,16.1,1.3,0.269,-0.5,5.1,2.4,13.8,1.1,9.3,10.8,0.603,15.1,0.6,3.7,0.141,1782621.0,1944122.0
Lauri Markkanen,PF,23,CHI,51,26,1317,250,521,0.48,119,296,0.402,131,225,0.582,0.594,76,92,0.826,35,233,268,45,26,15,52,75,695,0.568,5.0,1.0,0.1,-0.9,19.4,1.3,0.177,1.0,3.0,1.7,15.2,1.0,8.5,11.3,0.619,20.2,0.7,3.0,0.109,15690909.0,17112467.0
Naji Marshall,SF,23,NOP,32,10,700,82,209,0.392,29,83,0.349,53,126,0.421,0.462,53,75,0.707,15,133,148,88,26,10,38,58,246,0.397,16.5,1.4,-1.3,0.8,20.6,0.7,0.359,-2.1,2.3,0.2,11.4,1.8,13.6,11.5,0.508,16.8,0.1,0.9,0.061,1517981.0,1655506.0
Caleb Martin,SF,25,CHO,53,3,818,96,256,0.375,31,125,0.248,65,131,0.496,0.436,41,64,0.641,31,110,141,67,37,12,33,62,264,0.488,11.5,1.5,-3.4,0.2,14.8,0.9,0.25,-3.6,4.0,-0.4,9.5,2.2,10.4,9.3,0.465,16.7,-0.3,0.5,0.03,844011.0,920476.0
Cody Martin,SF,25,CHO,52,10,849,83,188,0.441,16,58,0.276,67,130,0.515,0.484,25,43,0.581,52,109,161,86,37,12,40,52,207,0.309,13.9,1.4,-2.0,0.7,14.1,0.9,0.229,-2.7,6.5,0.2,10.6,2.1,16.2,10.3,0.5,12.5,0.0,1.1,0.061,1782621.0,1944122.0
Kelan Martin,SF,25,IND,35,0,322,62,138,0.449,24,60,0.4,38,78,0.487,0.536,9,10,0.9,18,60,78,17,10,10,16,35,157,0.435,7.5,2.5,-2.4,-1.3,20.1,0.4,0.072,-1.1,6.1,0.1,13.9,1.5,10.1,13.1,0.551,20.9,0.0,0.4,0.066,993760.0,1083792.0
Garrison Mathews,SG,24,WAS,64,24,1038,97,237,0.409,76,198,0.384,21,39,0.538,0.57,84,95,0.884,16,71,87,26,29,7,10,106,354,0.835,3.1,0.6,-1.8,-0.1,7.2,0.6,0.401,-1.7,1.6,1.7,9.7,1.3,3.5,4.4,0.635,11.5,0.1,2.3,0.108,2000000.0,2181195.0
Dakota Mathias,SG,25,PHI,8,2,123,19,48,0.396,8,26,0.308,11,22,0.5,0.479,2,6,0.333,1,6,7,13,1,3,1,7,48,0.542,15.1,2.2,-2.6,-1.0,5.3,0.1,0.125,-1.5,0.9,0.0,9.8,0.4,1.9,3.1,0.474,18.1,0.0,0.2,0.061,171156.0,186662.0
Wesley Matthews,SG,34,LAL,58,10,1130,89,252,0.353,66,197,0.335,23,55,0.418,0.484,35,41,0.854,20,73,93,54,38,17,26,80,279,0.782,6.3,1.3,-1.7,1.4,7.2,1.5,0.163,-3.1,2.0,0.2,7.2,1.6,8.8,4.6,0.517,11.4,0.1,1.7,0.073,1958495.0,2135929.0
Tyrese Maxey,SG,20,PHI,61,8,935,198,429,0.462,31,103,0.301,167,326,0.512,0.498,61,70,0.871,11,93,104,120,26,13,41,79,488,0.24,19.9,1.2,-1.5,-0.5,10.8,1.1,0.163,-1.0,1.3,0.8,14.5,1.3,8.2,6.1,0.531,23.0,0.1,1.9,0.099,2602920.0,2838738.0
Skylar Mays,SG,23,ATL,33,0,269,44,98,0.449,14,40,0.35,30,58,0.517,0.52,22,25,0.88,10,25,35,30,14,2,9,15,124,0.408,16.4,0.7,1.9,0.7,10.0,0.3,0.255,1.2,4.2,0.5,16.8,2.6,7.6,7.1,0.569,19.1,0.3,0.8,0.14,510907.0,557193.0
CJ McCollum,SG,29,POR,47,47,1600,405,884,0.458,169,420,0.402,236,464,0.509,0.554,108,133,0.812,30,155,185,223,44,21,65,87,1087,0.475,23.0,1.2,3.9,-1.1,10.6,0.6,0.15,5.0,2.0,4.1,20.8,1.3,6.5,6.2,0.577,27.1,2.4,4.7,0.141,30864198.0,33660419.0
Jaden McDaniels,PF,20,MIN,63,27,1511,164,367,0.447,72,198,0.364,92,169,0.544,0.545,27,45,0.6,52,180,232,71,35,60,47,172,427,0.54,6.4,3.4,-3.5,-0.2,13.4,0.9,0.123,-3.3,3.6,0.5,8.9,1.1,10.8,8.3,0.552,12.0,-0.6,1.4,0.046,2063280.0,2250208.0
Jalen McDaniels,SF,23,CHO,47,18,904,133,284,0.468,35,105,0.333,98,179,0.547,0.53,45,64,0.703,45,124,169,53,28,19,45,95,346,0.37,8.6,2.1,-3.2,-0.4,15.1,0.9,0.225,-2.8,5.3,0.3,11.4,1.5,12.6,10.1,0.554,17.0,-0.3,1.2,0.062,1782621.0,1944122.0
Doug McDermott,PF,29,IND,66,29,1619,354,665,0.532,111,286,0.388,243,379,0.641,0.616,80,98,0.816,60,161,221,85,20,6,53,117,899,0.43,7.8,0.3,-0.6,-2.0,10.7,0.7,0.147,1.4,4.0,3.1,15.6,0.6,7.0,7.4,0.635,20.0,0.6,3.8,0.112,13750000.0,14995716.0
JaVale McGee,C,33,TOT,46,2,678,144,282,0.511,5,24,0.208,139,258,0.539,0.52,44,67,0.657,77,162,239,39,19,54,60,121,337,0.085,9.7,7.3,-2.5,0.8,27.3,1.1,0.238,-3.3,12.6,-0.1,17.0,1.4,16.2,19.8,0.541,23.9,-0.1,1.0,0.068,5000000.0,5452987.0
Rodney McGruder,SG,29,DET,16,2,194,37,70,0.529,11,24,0.458,26,46,0.565,0.607,6,8,0.75,8,14,22,16,8,1,7,12,91,0.343,13.6,0.4,0.7,0.0,8.1,0.2,0.114,0.7,4.5,0.3,16.1,2.0,8.7,6.3,0.619,18.1,0.1,0.5,0.121,1939350.0,2115050.0
Alfonzo McKinnie,SF,28,LAL,39,0,258,48,93,0.516,16,39,0.41,32,54,0.593,0.602,10,18,0.556,22,32,54,6,7,0,5,26,122,0.419,3.6,0.0,-0.4,-0.8,13.9,0.3,0.194,0.3,9.6,0.5,15.5,1.3,4.7,11.8,0.604,17.8,0.1,0.8,0.156,1090007.0,1188758.0
Jordan McLaughlin,PG,24,MIN,51,2,938,100,242,0.413,33,92,0.359,67,150,0.447,0.481,23,30,0.767,21,87,108,193,51,6,51,44,256,0.38,28.0,0.6,-1.7,0.2,10.4,0.6,0.124,-2.0,2.3,0.6,12.0,2.6,16.7,6.2,0.502,13.7,0.1,1.2,0.062,2000000.0,2181195.0
Ben McLemore,SG,27,TOT,53,5,905,135,365,0.37,97,280,0.346,38,85,0.447,0.503,39,53,0.736,15,85,100,39,23,9,42,88,406,0.767,6.4,0.9,-3.9,-1.2,10.5,0.7,0.145,-2.7,1.7,-0.5,8.5,1.2,9.8,6.0,0.523,20.4,-0.4,0.2,0.013,2389641.0,2606136.0
De'Anthony Melton,PG,22,MEM,52,1,1045,172,393,0.438,87,211,0.412,85,182,0.467,0.548,41,51,0.804,30,131,161,132,60,31,66,85,472,0.537,17.5,2.7,2.3,1.7,13.4,1.5,0.13,0.6,3.0,0.7,15.2,2.7,13.7,8.2,0.568,19.5,1.1,2.2,0.103,8805976.0,9603776.0
Sam Merrill,SG,24,MIL,30,2,233,32,72,0.444,21,47,0.447,11,25,0.44,0.59,4,4,1.0,6,24,30,21,8,1,10,17,89,0.653,11.4,0.4,-1.0,-0.3,10.4,0.2,0.056,-0.7,2.8,0.3,11.9,1.6,11.9,6.8,0.603,15.0,0.1,0.5,0.102,1517981.0,1655506.0
Chimezie Metu,C,23,SAC,36,6,488,91,179,0.508,13,37,0.351,78,142,0.549,0.545,31,43,0.721,31,81,112,28,14,18,29,59,226,0.207,8.2,3.1,-3.6,-1.3,18.7,0.3,0.24,-2.2,7.0,0.3,14.5,1.4,12.8,12.7,0.571,20.0,-0.2,0.6,0.061,1762796.0,1922501.0
Khris Middleton,SF,29,MIL,68,68,2269,511,1074,0.476,151,365,0.414,360,709,0.508,0.546,212,236,0.898,54,352,406,370,74,9,178,160,1385,0.34,23.2,0.4,1.3,-0.3,15.7,2.2,0.22,1.7,2.6,4.1,18.2,1.5,13.1,9.4,0.588,25.0,1.9,6.4,0.135,35500000.0,38716214.0
Paul Millsap,PF,35,DEN,56,36,1162,191,401,0.476,49,143,0.343,142,258,0.55,0.537,71,98,0.724,76,186,262,98,51,36,51,111,502,0.357,11.6,3.0,1.0,0.7,18.1,1.6,0.244,0.3,7.4,1.7,16.4,2.2,10.3,12.8,0.565,18.6,0.9,3.2,0.133,2641691.0,2881021.0
Shake Milton,SG,24,PHI,63,4,1461,300,667,0.45,71,203,0.35,229,464,0.494,0.503,146,176,0.83,33,115,148,193,39,18,103,130,817,0.304,20.3,1.1,-1.6,-1.0,8.5,1.6,0.264,-0.7,2.5,1.1,14.6,1.3,12.2,5.6,0.549,24.9,0.1,2.8,0.091,1846738.0,2014047.0
Donovan Mitchell,PG,24,UTA,53,53,1771,478,1091,0.438,178,461,0.386,300,630,0.476,0.52,267,316,0.845,50,185,235,277,52,15,147,117,1401,0.423,26.7,0.7,4.3,-0.2,10.6,2.2,0.29,4.6,3.1,3.9,21.3,1.4,10.7,7.0,0.569,33.5,2.8,6.2,0.167,28103500.0,30649609.0
Malik Monk,SG,22,CHO,42,0,878,173,399,0.434,85,212,0.401,88,187,0.471,0.54,59,72,0.819,14,87,101,87,19,4,55,47,490,0.531,15.7,0.5,-1.8,-2.0,10.9,0.5,0.18,0.2,1.7,0.5,13.6,1.1,11.3,6.2,0.569,23.8,0.0,1.0,0.054,1789256.0,1951358.0
E'Twaun Moore,SG,31,PHO,27,1,389,55,121,0.455,11,35,0.314,44,86,0.512,0.5,12,14,0.857,14,31,45,40,15,5,23,32,133,0.289,13.7,1.2,-2.9,0.2,8.9,0.4,0.116,-3.1,4.2,0.0,10.4,1.9,15.3,6.6,0.523,17.2,-0.1,0.4,0.049,2641691.0,2881021.0
Ja Morant,PG,21,MEM,63,63,2053,430,957,0.449,73,241,0.303,357,716,0.499,0.487,271,372,0.728,59,193,252,465,57,13,203,87,1204,0.252,33.5,0.6,-0.4,-1.6,10.1,1.6,0.389,1.3,3.0,1.6,16.7,1.3,15.3,6.5,0.537,27.2,0.8,3.2,0.074,9603360.0,10473401.0
Juwan Morgan,PF,23,UTA,29,0,147,14,30,0.467,4,13,0.308,10,17,0.588,0.533,3,7,0.429,9,19,28,9,4,1,4,21,35,0.433,8.0,0.6,-2.3,1.2,13.1,0.2,0.233,-3.5,6.8,0.1,8.5,1.3,10.8,10.1,0.529,10.9,0.0,0.3,0.105,211046.0,230166.0
Marcus Morris,PF,31,LAC,57,29,1502,276,584,0.473,140,296,0.473,136,288,0.472,0.592,73,89,0.82,35,199,234,58,34,15,57,117,765,0.507,5.6,0.9,0.0,-0.8,14.5,1.5,0.152,0.9,2.7,2.1,14.5,1.1,8.4,8.8,0.614,20.1,0.8,3.6,0.115,15627907.0,17043757.0
Markieff Morris,PF,31,LAL,61,27,1200,153,378,0.405,65,209,0.311,88,169,0.521,0.491,36,50,0.72,48,218,266,73,22,19,54,105,407,0.553,8.6,1.4,-2.6,0.3,20.3,1.8,0.132,-2.9,4.5,-0.2,9.3,0.9,11.9,12.5,0.509,16.4,-0.2,1.6,0.062,2641691.0,2881021.0
Monte Morris,PG,25,DEN,47,13,1196,186,387,0.481,51,134,0.381,135,253,0.534,0.547,58,73,0.795,11,85,96,150,34,13,34,48,481,0.346,17.1,1.1,-0.3,-0.5,8.0,0.8,0.189,0.1,1.0,2.0,14.0,1.4,7.5,4.6,0.574,16.5,0.5,2.9,0.115,8449074.0,9214539.0
Mychal Mulder,PG,26,GSW,60,6,766,119,265,0.449,85,214,0.397,34,51,0.667,0.609,14,22,0.636,8,52,60,26,12,12,16,56,337,0.808,4.8,1.4,-1.8,-1.2,7.1,0.6,0.083,-0.6,1.1,0.6,10.8,0.7,5.5,4.2,0.613,16.2,0.0,1.2,0.075,257902.0,281266.0
Dejounte Murray,PG,24,SAS,67,67,2139,441,974,0.453,63,199,0.317,378,775,0.488,0.485,106,134,0.791,58,415,473,363,101,7,117,135,1051,0.204,25.9,0.3,0.8,1.0,21.1,2.6,0.138,-0.2,2.8,0.7,16.5,2.3,10.2,11.8,0.509,23.4,1.5,3.3,0.074,15428880.0,16826699.0
Jamal Murray,PG,23,DEN,48,48,1704,378,792,0.477,129,316,0.408,249,476,0.523,0.559,133,153,0.869,37,157,194,231,64,13,108,95,1018,0.399,20.3,0.7,2.0,-0.7,10.4,1.5,0.193,2.7,2.5,3.1,18.3,1.9,11.2,6.5,0.592,24.8,1.7,4.6,0.129,29467800.0,32137511.0
Mike Muscala,C,29,OKC,35,0,645,119,267,0.446,68,184,0.37,51,83,0.614,0.573,33,36,0.917,19,113,132,28,8,11,21,54,339,0.689,7.0,1.5,-0.1,-1.0,18.4,0.4,0.135,0.9,3.0,0.9,14.7,0.6,6.9,10.6,0.599,20.0,0.3,1.3,0.096,3500000.0,3817091.0
Abdel Nader,SF,27,PHO,24,0,355,57,116,0.491,18,43,0.419,39,73,0.534,0.569,28,37,0.757,7,55,62,19,10,9,19,34,160,0.371,7.3,2.3,0.0,1.0,17.3,0.4,0.319,-1.0,2.3,0.3,13.4,1.4,12.6,9.9,0.605,19.0,0.2,0.7,0.095,2000000.0,2181195.0
Aaron Nesmith,SF,21,BOS,46,1,669,78,178,0.438,40,108,0.37,38,70,0.543,0.551,22,28,0.786,28,99,127,23,15,9,23,87,218,0.607,4.6,1.3,-3.2,-0.4,16.6,0.6,0.157,-2.8,4.6,0.5,9.4,1.1,10.8,10.6,0.573,13.7,-0.2,1.1,0.076,3631200.0,3960177.0
Raul Neto,PG,28,WAS,64,22,1403,209,447,0.468,64,164,0.39,145,283,0.512,0.539,75,85,0.882,28,128,156,146,73,6,53,109,557,0.367,14.0,0.4,-0.6,0.9,9.6,1.3,0.19,-1.4,2.1,1.5,13.0,2.4,9.9,5.9,0.575,15.8,0.5,2.8,0.097,2089448.0,2278746.0
Georges Niang,PF,27,UTA,72,10,1154,177,405,0.437,124,292,0.425,53,113,0.469,0.59,22,23,0.957,28,148,176,59,25,8,51,116,500,0.721,7.3,0.6,-0.3,0.1,13.0,1.4,0.057,-0.4,2.7,1.2,11.4,1.1,10.9,8.1,0.602,17.4,0.5,2.6,0.108,3300000.0,3598972.0
Zeke Nnaji,PF,20,DEN,42,1,397,50,104,0.481,24,59,0.407,26,45,0.578,0.596,12,15,0.8,14,51,65,10,8,4,7,29,136,0.567,3.3,1.0,-1.7,-1.1,14.5,0.3,0.144,-0.6,4.0,0.6,11.3,1.0,6.0,9.3,0.615,12.9,0.0,0.9,0.104,2498760.0,2725141.0
Nerlens Noel,C,26,NYK,64,41,1547,137,223,0.614,0,3,0.0,137,220,0.623,0.614,50,70,0.714,142,266,408,46,70,141,65,176,324,0.013,4.1,8.7,1.4,3.8,18.4,3.6,0.314,-2.4,10.1,1.6,14.8,2.3,20.4,14.3,0.638,9.2,1.3,5.2,0.162,8800000.0,9597258.0
Jaylen Nowell,SG,21,MIN,42,0,759,142,335,0.424,50,150,0.333,92,185,0.497,0.499,45,55,0.818,19,76,95,62,22,12,28,72,379,0.448,12.5,1.4,-2.8,-1.4,11.3,0.4,0.164,-1.5,2.6,0.3,12.3,1.4,7.2,6.8,0.528,21.4,-0.2,0.7,0.044,1782621.0,1944122.0
Frank Ntilikina,PG,22,NYK,33,4,322,29,79,0.367,23,48,0.479,6,31,0.194,0.513,8,18,0.444,6,25,31,19,18,4,11,45,89,0.608,8.1,1.2,-1.7,2.5,8.3,0.5,0.228,-4.2,2.0,0.0,7.7,2.8,11.2,5.2,0.512,13.6,0.0,0.5,0.07,1789256.0,1951358.0
Kendrick Nunn,PG,25,MIA,56,44,1650,319,658,0.485,122,320,0.381,197,338,0.583,0.578,56,60,0.933,21,158,179,148,52,14,80,108,816,0.486,14.5,0.9,-0.5,-0.4,10.8,1.5,0.091,-0.1,1.5,1.4,14.2,1.6,10.5,6.2,0.596,20.9,0.6,2.9,0.084,5000000.0,5452987.0
David Nwaba,SF,28,HOU,30,9,679,106,218,0.486,17,63,0.27,89,155,0.574,0.525,47,68,0.691,40,78,118,31,30,21,17,60,276,0.289,6.9,2.8,-0.8,0.6,12.8,0.6,0.312,-1.4,6.0,0.7,14.4,2.1,6.4,9.3,0.557,16.6,0.2,1.3,0.094,4650000.0,5071278.0
Jordan Nwora,SF,22,MIL,30,2,274,62,135,0.459,28,62,0.452,34,73,0.466,0.563,19,25,0.76,9,51,60,7,16,7,24,22,171,0.459,3.6,2.3,-1.1,-0.4,18.9,0.4,0.185,-0.7,3.6,0.0,16.1,2.7,14.1,11.5,0.586,26.0,0.1,0.4,0.068,1517981.0,1655506.0
Royce O'Neale,SF,27,UTA,71,71,2241,175,394,0.444,107,278,0.385,68,116,0.586,0.58,39,46,0.848,88,397,485,181,57,32,83,182,496,0.706,10.4,1.2,1.0,2.1,18.0,3.3,0.117,-1.2,4.4,2.3,9.9,1.2,16.7,11.5,0.599,9.6,1.7,5.6,0.121,8800000.0,9597258.0
Semi Ojeleye,PF,26,BOS,56,15,950,89,221,0.403,58,158,0.367,31,63,0.492,0.534,24,32,0.75,31,116,147,37,17,0,21,56,260,0.715,5.1,0.0,-2.4,-0.7,13.7,0.6,0.145,-1.7,3.6,0.7,8.3,0.9,8.2,8.6,0.553,11.6,-0.1,1.2,0.063,1789256.0,1951358.0
Jahlil Okafor,C,25,DET,27,2,347,63,102,0.618,2,9,0.222,61,93,0.656,0.627,17,24,0.708,23,43,66,13,6,5,21,39,145,0.088,6.1,1.3,-3.2,-0.7,13.9,0.3,0.235,-2.5,7.3,0.3,13.1,0.8,15.7,10.6,0.644,16.8,-0.1,0.6,0.082,2130023.0,2322997.0
Chuma Okeke,PF,22,ORL,45,19,1133,135,324,0.417,49,141,0.348,86,183,0.47,0.492,30,40,0.75,42,139,181,101,48,22,38,48,349,0.435,13.2,1.8,-1.5,0.5,13.2,1.0,0.123,-1.9,3.7,0.3,11.8,2.1,10.0,8.3,0.511,14.5,0.1,1.3,0.056,3277080.0,3573975.0
Josh Okogie,SG,22,MIN,59,37,1197,102,254,0.402,29,108,0.269,73,146,0.5,0.459,83,108,0.769,63,93,156,63,54,28,43,123,316,0.425,7.0,2.0,-3.3,0.3,8.7,0.8,0.425,-3.7,5.5,0.5,9.1,2.1,12.5,7.1,0.524,12.1,-0.4,1.3,0.051,4087904.0,4458258.0
Onyeka Okongwu,C,20,ATL,50,4,601,96,149,0.644,0,3,0.0,96,146,0.658,0.644,36,57,0.632,62,101,163,18,23,33,29,100,228,0.02,4.4,4.8,-1.4,0.8,18.0,0.8,0.383,-2.2,11.5,1.1,16.8,1.9,14.3,14.9,0.655,14.7,0.1,1.9,0.155,6104280.0,6657312.0
Isaac Okoro,SG,20,CLE,67,67,2173,235,559,0.42,62,214,0.29,173,345,0.501,0.476,114,157,0.726,68,138,206,128,62,24,86,185,646,0.383,8.6,1.0,-5.1,-0.9,7.3,1.0,0.281,-4.2,3.4,-0.1,7.9,1.4,12.0,5.3,0.514,14.3,-1.7,0.9,0.02,6720720.0,7329600.0
KZ Okpala,PF,21,MIA,37,9,447,36,96,0.375,12,50,0.24,24,46,0.522,0.438,8,15,0.533,21,47,68,19,10,11,15,59,92,0.521,5.8,2.6,-7.1,-0.6,11.8,0.4,0.156,-6.5,5.5,-0.3,5.2,1.1,12.8,8.7,0.448,11.9,-0.6,0.1,0.015,1782621.0,1944122.0
Victor Oladipo,SG,28,TOT,33,33,1080,235,576,0.408,78,239,0.326,157,337,0.466,0.476,104,138,0.754,12,148,160,151,46,14,83,81,652,0.415,22.8,1.2,-1.7,-0.8,15.1,1.0,0.24,-0.9,1.2,-0.6,14.3,2.0,11.5,8.0,0.512,28.5,0.1,0.4,0.017,2389641.0,2606136.0
Cameron Oliver,SF,24,HOU,4,0,87,19,33,0.576,4,13,0.308,15,20,0.75,0.636,1,4,0.25,5,16,21,5,2,4,3,11,43,0.394,9.6,4.1,-2.0,-1.0,20.5,0.1,0.121,-1.0,5.9,0.1,17.2,1.1,7.9,12.9,0.619,18.5,0.0,0.2,0.114,85578.0,93331.0
Kelly Olynyk,C-PF,29,TOT,70,62,1997,337,697,0.484,126,368,0.342,211,329,0.641,0.574,145,175,0.829,87,402,489,203,79,42,126,207,945,0.528,16.0,2.1,1.2,0.9,22.5,2.6,0.251,0.3,4.8,2.5,16.4,1.9,14.0,13.6,0.61,19.7,1.6,5.1,0.121,12195122.0,13299970.0
Miye Oni,SG,23,UTA,54,0,519,35,99,0.354,30,88,0.341,5,11,0.455,0.505,5,6,0.833,23,61,84,28,11,8,16,61,105,0.889,6.8,1.2,-1.7,1.3,11.9,0.7,0.061,-3.0,4.9,0.2,6.4,1.0,13.6,8.6,0.517,9.8,0.0,0.9,0.081,946261.0,1031989.0
Cedi Osman,SF,25,CLE,59,26,1510,219,586,0.374,99,324,0.306,120,262,0.458,0.458,76,95,0.8,38,163,201,174,53,9,80,119,613,0.553,17.7,0.5,-3.2,-0.9,12.4,1.0,0.162,-2.3,2.8,-0.5,10.3,1.7,11.3,7.5,0.488,20.4,-0.5,0.5,0.014,8133334.0,8870194.0
Daniel Oturu,C,21,LAC,30,0,161,22,52,0.423,1,5,0.2,21,47,0.447,0.433,9,12,0.75,21,27,48,10,4,7,9,24,54,0.096,8.5,3.9,-5.2,-1.1,18.3,0.2,0.231,-4.1,15.1,0.0,12.5,1.2,13.6,16.8,0.471,18.2,-0.1,0.3,0.081,1603559.0,1748837.0
Jabari Parker,PF,25,TOT,13,0,165,30,55,0.545,2,11,0.182,28,44,0.636,0.564,10,13,0.769,10,32,42,11,1,5,10,13,72,0.2,9.9,2.8,-0.9,0.0,21.8,0.1,0.236,-0.9,6.7,0.2,14.7,0.3,14.1,14.2,0.593,18.5,0.0,0.3,0.089,1168286.0,1274129.0
Eric Paschall,PF,24,GSW,40,2,695,148,298,0.497,18,54,0.333,130,244,0.533,0.527,67,94,0.713,28,100,128,51,12,7,43,68,381,0.181,11.4,0.9,-2.7,-0.9,15.1,0.7,0.315,-1.8,4.3,0.2,13.4,0.8,11.2,9.8,0.561,23.5,-0.1,0.9,0.062,1782621.0,1944122.0
Patrick Patterson,PF,31,LAC,38,5,582,72,165,0.436,40,112,0.357,32,53,0.604,0.558,13,17,0.765,19,56,75,29,14,8,11,45,197,0.679,6.7,1.2,-0.6,-0.1,10.5,0.5,0.103,-0.4,3.8,0.7,10.9,1.2,6.0,7.2,0.571,14.0,0.2,1.2,0.101,737067.0,803843.0
Chris Paul,PG,35,PHO,70,70,2199,439,879,0.499,102,258,0.395,337,621,0.543,0.557,169,181,0.934,25,287,312,622,99,19,156,166,1149,0.294,40.9,0.8,4.6,1.1,14.5,2.7,0.206,3.5,1.3,6.5,21.4,2.2,14.0,8.0,0.599,22.6,3.6,9.2,0.201,30800000.0,33590405.0
Cameron Payne,PG,26,PHO,60,1,1079,191,395,0.484,73,166,0.44,118,229,0.515,0.576,50,56,0.893,16,128,144,217,36,16,60,97,505,0.42,28.1,1.3,3.1,1.0,13.2,1.2,0.142,2.1,1.7,2.4,17.4,1.6,12.5,7.6,0.602,19.8,1.4,3.6,0.158,6500000.0,7088884.0
Elfrid Payton,PG,26,NYK,63,63,1484,269,622,0.432,28,98,0.286,241,524,0.46,0.455,73,107,0.682,64,152,216,203,47,9,103,116,639,0.158,21.6,0.6,-3.0,-0.1,11.0,1.9,0.172,-2.9,4.7,-0.9,11.7,1.6,13.3,7.9,0.478,23.2,-0.4,1.0,0.032,2239544.0,2442441.0
Gary Payton II,PG,28,GSW,10,0,40,10,13,0.769,2,4,0.5,8,9,0.889,0.846,3,4,0.75,2,9,11,1,6,1,1,8,25,0.308,4.1,2.2,9.2,8.2,23.6,0.1,0.308,1.0,5.4,0.2,29.2,7.0,6.3,14.6,0.847,16.8,0.1,0.3,0.331,1669178.0,1820401.0
Norvel Pelle,C,27,TOT,13,0,84,8,15,0.533,0,0,0.0,8,15,0.533,0.533,4,6,0.667,6,13,19,2,1,9,3,14,20,0.0,3.0,10.0,-2.6,1.9,16.5,0.1,0.4,-4.5,8.1,0.1,11.6,0.6,14.5,12.4,0.567,10.8,0.0,0.2,0.112,191860.0,209242.0
Reggie Perry,PF,20,BRK,26,0,211,32,78,0.41,4,21,0.19,28,57,0.491,0.436,10,13,0.769,27,46,73,14,6,6,15,40,78,0.269,9.0,2.5,-6.7,-1.4,22.9,0.2,0.167,-5.3,14.9,-0.1,11.0,1.4,15.2,19.1,0.466,20.4,-0.2,0.2,0.04,188272.0,205328.0
Theo Pinson,SG,25,NYK,17,0,34,1,9,0.111,0,8,0.0,1,1,1.0,0.111,0,0,0.0,0,5,5,1,0,0,1,4,2,0.889,3.7,0.0,-15.7,-2.5,15.8,0.0,0.0,-13.2,0.0,-0.2,-8.1,0.0,10.0,8.0,0.111,13.1,-0.1,-0.1,-0.205,440710.0,480637.0
Mason Plumlee,C,30,DET,56,56,1499,234,381,0.614,0,7,0.0,234,374,0.626,0.614,113,169,0.669,145,374,519,202,43,50,105,186,581,0.018,21.0,2.9,2.2,2.0,28.1,2.1,0.444,0.2,10.6,3.0,18.7,1.4,18.7,19.3,0.638,16.3,1.6,5.1,0.164,9248333.0,10086209.0
Jakob Poeltl,C,25,SAS,69,51,1845,265,430,0.616,0,0,0.0,265,430,0.616,0.616,63,124,0.508,219,328,547,134,47,123,83,172,593,0.0,10.1,5.7,0.8,1.2,19.3,2.5,0.288,-0.5,12.4,3.2,17.5,1.2,14.6,15.8,0.612,13.4,1.3,5.7,0.148,8750000.0,9542728.0
Aleksej Pokusevski,PF,19,OKC,45,28,1090,139,408,0.341,58,207,0.28,81,201,0.403,0.412,31,42,0.738,30,182,212,97,20,42,99,58,367,0.507,13.1,3.4,-6.1,-1.0,17.6,1.0,0.103,-5.1,2.8,-2.9,6.1,0.9,18.8,10.1,0.43,20.5,-1.1,-1.9,-0.084,3113160.0,3395204.0
Jordan Poole,SG,21,GSW,51,7,988,205,474,0.432,97,276,0.351,108,198,0.545,0.535,105,119,0.882,15,77,92,99,26,9,51,86,612,0.582,15.4,0.8,-0.5,-1.2,8.2,0.9,0.251,0.7,1.6,1.1,15.1,1.2,8.8,5.0,0.581,25.0,0.4,1.9,0.094,2161440.0,2357261.0
