Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,3PAr,AST%,BLK%,BPM,DBPM,DRB%,DWS,FTr,OBPM,ORB%,OWS,PER,STL%,TOV%,TRB%,TS%,USG%,VORP,WS,WS/48,Salary,SalaryAdj
Ryan Hollins,C,27,TOT,39,8,522,46,84,0.548,0,0,0.0,46,84,0.548,0.548,39,75,0.52,34,48,82,9,5,17,35,78,131,0.0,2.7,2.5,-6.9,-1.0,10.7,0.3,0.893,-5.9,7.4,-0.1,6.9,0.5,23.0,9.0,0.56,13.4,-0.6,0.2,0.023,1069509.0,1380991.0
Tyler Honeycutt,SF,21,SAC,15,0,88,8,24,0.333,1,3,0.333,7,21,0.333,0.354,3,5,0.6,3,11,14,7,4,3,2,3,20,0.125,11.5,2.5,-2.2,-0.2,14.4,0.1,0.208,-2.0,3.6,0.0,10.4,2.3,7.1,8.7,0.382,13.9,0.0,0.0,0.013,850000.0,1097553.0
Al Horford,C,25,ATL,11,11,348,57,103,0.553,0,1,0.0,57,102,0.559,0.553,22,30,0.733,26,51,77,24,10,14,16,21,136,0.01,11.7,3.1,3.4,1.5,17.1,0.6,0.291,1.8,8.8,0.8,19.0,1.5,12.1,13.0,0.585,17.9,0.5,1.3,0.18,12000000.0,15494870.0
Dwight Howard,C,26,ORL,54,54,2070,416,726,0.573,0,7,0.0,416,719,0.579,0.573,281,572,0.491,200,585,785,104,81,116,175,159,1113,0.01,9.8,4.4,4.3,2.0,33.1,4.4,0.788,2.2,11.0,3.3,24.2,2.1,15.2,21.9,0.569,26.1,3.3,7.7,0.179,19261200.0,24870817.0
Josh Howard,SF,31,UTA,43,18,991,144,361,0.399,9,37,0.243,135,324,0.417,0.411,75,97,0.773,39,119,158,50,32,10,53,91,372,0.102,7.9,0.8,-3.7,-0.9,13.9,0.7,0.269,-2.8,4.5,-0.2,10.5,1.7,11.6,9.2,0.461,20.7,-0.4,0.5,0.025,1113560.0,1437872.0
Juwan Howard,PF,38,MIA,28,0,190,17,55,0.309,0,0,0.0,17,55,0.309,0.309,8,10,0.8,18,29,47,10,4,1,20,18,42,0.0,7.8,0.4,-8.9,-1.9,17.6,0.3,0.182,-7.0,11.8,-0.6,3.6,1.1,25.2,14.8,0.354,19.4,-0.3,-0.3,-0.076,373838.0,482714.0
Kris Humphries,PF,26,NJN,62,62,2162,323,671,0.481,0,0,0.0,323,671,0.481,0.481,209,278,0.752,233,448,681,90,50,74,119,173,855,0.0,7.4,2.6,-0.9,-1.2,24.8,1.7,0.414,0.2,12.2,3.6,17.9,1.2,13.0,18.3,0.539,19.3,0.6,5.3,0.118,12000000.0,15494870.0
Serge Ibaka,PF,22,OKC,66,66,1792,262,490,0.535,1,3,0.333,261,487,0.536,0.536,78,118,0.661,193,305,498,28,33,241,79,179,603,0.006,2.5,9.8,2.3,2.3,18.2,3.2,0.241,0.1,13.2,3.0,19.0,1.0,12.7,15.9,0.556,15.7,1.9,6.2,0.167,2253061.0,2909240.0
Andre Iguodala,SF,28,PHI,62,62,2209,287,632,0.454,76,193,0.394,211,439,0.481,0.514,121,196,0.617,56,325,381,339,107,30,115,92,771,0.305,23.7,1.0,4.0,2.5,16.4,4.2,0.31,1.5,2.8,3.1,17.6,2.6,13.8,9.6,0.537,17.7,3.3,7.3,0.158,14718250.0,19004782.0
Kyrie Irving,PG,19,CLE,51,51,1558,350,747,0.469,73,183,0.399,277,564,0.491,0.517,171,196,0.872,44,147,191,275,54,20,160,110,944,0.245,36.5,1.0,4.1,-0.5,11.2,0.6,0.262,4.6,3.1,3.4,21.4,1.8,16.1,7.0,0.566,28.7,2.4,4.1,0.125,5530080.0,7140656.0
Royal Ivey,SG,30,OKC,34,0,354,26,73,0.356,18,53,0.34,8,20,0.4,0.479,1,8,0.125,1,23,24,10,14,0,9,36,71,0.726,4.1,0.0,-3.7,0.5,6.9,0.3,0.11,-4.3,0.3,-0.1,4.7,2.0,10.5,3.9,0.464,10.9,-0.1,0.2,0.025,1223166.0,1579399.0
Jarrett Jack,PG,28,NOH,45,39,1530,266,583,0.456,39,112,0.348,227,471,0.482,0.49,129,148,0.872,23,153,176,285,31,9,106,93,700,0.192,34.0,0.5,1.6,-0.9,11.7,0.9,0.254,2.5,1.8,2.9,17.9,1.1,14.1,6.8,0.54,23.3,1.4,3.8,0.119,5580000.0,7205115.0
Reggie Jackson,PG,21,OKC,45,0,501,51,159,0.321,13,62,0.21,38,97,0.392,0.362,25,29,0.862,14,39,53,71,25,1,36,31,140,0.39,21.2,0.1,-3.6,-0.3,8.3,0.5,0.182,-3.3,3.4,-0.4,9.2,2.6,17.3,6.0,0.408,18.7,-0.2,0.1,0.011,1243080.0,1605113.0
Stephen Jackson,SF,33,TOT,47,14,1212,159,425,0.374,49,170,0.288,110,255,0.431,0.432,94,114,0.825,22,141,163,118,54,13,103,99,461,0.4,14.6,0.8,-2.3,0.2,13.1,1.3,0.268,-2.6,2.0,-0.7,10.7,2.3,17.8,7.6,0.485,21.3,-0.1,0.6,0.025,10060000.0,12989866.0
Damion James,SF,24,NJN,7,7,170,13,35,0.371,0,1,0.0,13,34,0.382,0.371,8,12,0.667,7,26,33,3,7,7,12,17,34,0.029,2.8,3.2,-6.0,0.2,18.3,0.1,0.343,-6.2,4.6,-0.3,6.1,2.2,23.0,11.3,0.422,14.1,-0.2,-0.2,-0.043,50258.0,64895.0
LeBron James,SF,27,MIA,62,62,2326,621,1169,0.531,54,149,0.362,567,1020,0.556,0.554,387,502,0.771,94,398,492,387,115,50,213,96,1683,0.127,33.6,1.7,10.9,2.7,19.7,4.5,0.429,8.2,5.0,10.0,30.7,2.6,13.3,12.6,0.605,32.0,7.6,14.5,0.298,17545000.0,22654792.0
Mike James,PG,36,CHI,11,0,120,20,49,0.408,6,10,0.6,14,39,0.359,0.469,7,8,0.875,2,8,10,29,4,2,14,20,53,0.204,39.8,1.2,-0.4,0.4,7.3,0.2,0.163,-0.8,1.9,0.1,13.7,1.8,21.0,4.6,0.505,25.3,0.0,0.3,0.111,795400.0,1027051.0
Antawn Jamison,PF,35,CLE,65,65,2151,421,1044,0.403,91,267,0.341,330,777,0.425,0.447,185,271,0.683,123,285,408,131,51,43,90,164,1118,0.256,11.9,1.5,-0.3,-1.6,15.7,1.0,0.26,1.4,6.3,2.1,16.1,1.2,7.2,10.8,0.481,26.2,0.9,3.1,0.07,1352181.0,1745989.0
Al Jefferson,C,27,UTA,61,61,2075,516,1048,0.492,1,4,0.25,515,1044,0.493,0.493,137,177,0.774,133,452,585,134,47,101,62,155,1170,0.004,12.1,3.9,3.7,0.2,25.3,2.5,0.169,3.5,7.3,4.9,22.8,1.2,5.2,16.2,0.52,25.7,3.0,7.5,0.173,15000000.0,19368588.0
Richard Jefferson,SF,31,TOT,63,44,1748,203,488,0.416,113,269,0.42,90,219,0.411,0.532,59,85,0.694,26,193,219,88,37,19,50,121,578,0.551,7.3,0.8,-0.5,-0.3,12.4,1.2,0.174,-0.2,1.7,1.9,11.1,1.1,8.7,7.2,0.55,15.1,0.6,3.1,0.085,10164000.0,13124155.0
Jared Jeffries,PF,30,NYK,39,4,729,59,144,0.41,3,16,0.188,56,128,0.438,0.42,49,72,0.681,69,83,152,26,29,25,29,89,170,0.111,5.4,2.7,-1.0,1.4,13.3,1.1,0.5,-2.3,10.8,0.5,10.9,2.0,14.2,12.0,0.484,12.6,0.2,1.7,0.109,1475106.0,1904714.0
Charles Jenkins,PG,22,GSW,51,28,893,130,291,0.447,3,20,0.15,127,271,0.469,0.452,34,39,0.872,8,60,68,170,33,6,60,85,297,0.069,29.9,0.5,-4.2,-1.5,7.6,0.1,0.134,-2.7,1.0,0.4,12.4,1.9,16.3,4.3,0.482,19.0,-0.5,0.5,0.028,762195.0,984176.0
Brandon Jennings,PG,22,MIL,66,66,2331,469,1121,0.418,129,388,0.332,340,733,0.464,0.476,193,239,0.808,49,177,226,365,104,22,146,114,1260,0.346,26.7,0.7,2.7,-0.3,8.6,1.8,0.213,3.0,2.3,3.8,18.4,2.3,10.6,5.3,0.514,25.9,2.8,5.5,0.114,3179493.0,4105486.0
Jonas Jerebko,PF,24,DET,64,13,1468,212,453,0.468,32,106,0.302,180,347,0.519,0.503,100,124,0.806,96,212,308,43,41,21,66,162,556,0.234,5.1,1.1,-1.5,-0.7,17.8,1.3,0.274,-0.8,7.6,2.0,14.2,1.5,11.5,12.5,0.548,18.1,0.2,3.3,0.108,4500000.0,5810576.0
Amir Johnson,PF,24,TOR,64,43,1553,196,340,0.576,2,5,0.4,194,335,0.579,0.579,58,84,0.69,149,259,408,79,33,69,94,209,452,0.015,8.7,3.6,-0.5,0.9,19.4,2.0,0.247,-1.4,11.4,1.9,14.4,1.1,20.0,15.4,0.6,14.3,0.6,4.0,0.122,6000000.0,7747435.0
Chris Johnson,C,26,TOT,27,0,175,20,41,0.488,0,0,0.0,20,41,0.488,0.488,15,19,0.789,15,25,40,2,6,9,15,33,55,0.0,1.8,4.0,-5.2,0.6,16.8,0.2,0.463,-5.8,10.1,0.0,10.8,1.9,23.3,13.5,0.557,17.1,-0.1,0.2,0.059,508586.0,656705.0
Ivan Johnson,PF,27,ATL,56,0,934,141,275,0.513,2,6,0.333,139,269,0.517,0.516,72,100,0.72,65,161,226,32,43,18,69,116,356,0.022,5.7,1.5,-2.2,0.6,20.1,1.7,0.364,-2.8,8.2,0.5,14.3,2.4,17.8,14.2,0.558,19.5,0.0,2.2,0.113,962195.0,1242423.0
JaJuan Johnson,PF,22,BOS,36,0,298,54,121,0.446,0,0,0.0,54,121,0.446,0.446,6,9,0.667,20,38,58,6,5,14,14,25,114,0.0,3.6,3.6,-3.9,-0.6,14.4,0.5,0.074,-3.3,8.3,-0.3,11.4,0.9,10.1,11.5,0.456,22.4,-0.1,0.2,0.032,1120440.0,1446756.0
James Johnson,SF,24,TOR,62,40,1561,233,518,0.45,19,60,0.317,214,458,0.467,0.468,81,115,0.704,74,218,292,122,71,84,101,177,566,0.116,13.9,4.4,1.5,2.3,16.2,2.5,0.222,-0.9,5.6,0.1,14.5,2.4,15.1,11.0,0.498,20.2,1.3,2.6,0.079,2812006.0,3630972.0
Joe Johnson,SG,30,ATL,60,60,2127,423,931,0.454,125,322,0.388,298,609,0.489,0.521,158,186,0.849,53,168,221,232,48,13,116,75,1129,0.346,19.7,0.5,2.1,-1.0,9.2,2.1,0.2,3.1,2.9,4.4,18.4,1.2,10.3,6.1,0.557,24.9,2.2,6.4,0.145,19752645.0,25505390.0
Wesley Johnson,SF,24,MIN,65,64,1469,158,397,0.398,53,169,0.314,105,228,0.461,0.465,24,34,0.706,24,153,177,59,35,48,60,115,393,0.426,6.4,2.3,-2.1,0.6,11.6,1.0,0.086,-2.7,1.8,-0.4,8.0,1.2,12.7,6.7,0.477,14.3,0.0,0.6,0.021,4285560.0,5533683.0
Dahntay Jones,SF,31,IND,65,3,1052,115,281,0.409,33,77,0.429,82,204,0.402,0.468,83,99,0.838,23,94,117,63,23,11,46,119,346,0.274,9.6,0.8,-1.9,-0.1,10.0,0.8,0.352,-1.7,2.5,1.1,10.3,1.2,12.4,6.3,0.533,16.0,0.0,2.0,0.09,2900000.0,3744593.0
Dominique Jones,SG,23,DAL,33,1,268,29,73,0.397,1,8,0.125,28,65,0.431,0.404,29,37,0.784,9,35,44,42,10,5,28,28,88,0.11,24.6,1.5,-1.9,1.2,14.6,0.4,0.507,-3.1,3.8,-0.1,11.8,2.0,23.9,9.2,0.493,20.3,0.0,0.2,0.044,1276560.0,1648344.0
Solomon Jones,C-PF,27,TOT,21,1,292,24,61,0.393,0,0,0.0,24,61,0.393,0.393,19,23,0.826,32,26,58,9,9,11,18,43,67,0.0,4.9,3.1,-4.2,-0.1,10.5,0.3,0.377,-4.0,13.1,0.0,9.1,1.7,20.2,11.8,0.471,14.4,-0.2,0.3,0.042,62912.0,81234.0
DeAndre Jordan,C,23,LAC,66,66,1798,206,326,0.632,0,1,0.0,206,325,0.634,0.632,74,141,0.525,202,344,546,17,30,134,74,189,486,0.003,1.5,6.2,0.1,0.4,23.0,2.4,0.433,-0.4,13.2,3.2,16.4,0.9,16.0,18.1,0.626,11.9,0.9,5.6,0.15,10532977.0,13600593.0
Cory Joseph,PG,20,SAS,29,1,266,22,70,0.314,3,15,0.2,19,55,0.345,0.336,11,17,0.647,5,20,25,34,7,3,12,16,58,0.214,17.4,0.8,-5.0,-0.6,8.5,0.2,0.243,-4.4,2.2,-0.2,6.9,1.4,13.4,5.4,0.374,15.4,-0.2,0.0,0.001,1105560.0,1427542.0
Chris Kaman,C,29,NOH,47,33,1372,266,597,0.446,0,0,0.0,266,597,0.446,0.446,84,107,0.785,89,275,364,101,25,77,129,106,616,0.0,14.0,4.7,-1.3,0.5,23.5,1.9,0.179,-1.8,7.9,-1.2,15.3,1.0,16.7,15.8,0.478,26.6,0.2,0.7,0.024,8000000.0,10329913.0
Linas Kleiza,SF,27,TOR,49,3,1057,165,410,0.402,62,179,0.346,103,231,0.446,0.478,81,100,0.81,42,157,199,46,23,4,64,119,473,0.437,7.9,0.3,-2.0,-1.2,17.2,1.0,0.244,-0.8,4.7,0.5,12.4,1.2,12.4,11.0,0.521,23.1,0.0,1.5,0.066,4600000.0,5939700.0
Brandon Knight,PG,20,DET,66,60,2129,319,769,0.415,105,276,0.38,214,493,0.434,0.483,104,137,0.759,33,178,211,251,49,10,171,154,847,0.359,20.8,0.4,-2.6,-1.7,10.3,1.0,0.178,-0.9,1.8,0.3,11.7,1.2,17.1,5.9,0.511,21.7,-0.3,1.3,0.029,2755560.0,3558087.0
Kyle Korver,SG,30,CHI,65,7,1469,178,412,0.432,118,271,0.435,60,141,0.426,0.575,55,66,0.833,26,133,159,112,36,15,53,110,529,0.658,11.7,0.7,2.2,1.2,9.9,2.1,0.16,1.1,2.0,3.1,13.6,1.3,10.7,6.0,0.6,15.3,1.6,5.3,0.172,5000000.0,6456196.0
Kosta Koufos,C,22,DEN,48,24,792,115,192,0.599,0,0,0.0,115,192,0.599,0.599,33,55,0.6,95,163,258,15,24,41,33,96,263,0.0,2.9,4.1,0.9,0.4,23.3,1.0,0.286,0.5,14.4,1.7,17.3,1.5,13.2,19.0,0.608,14.0,0.6,2.7,0.163,3000000.0,3873717.0
Carl Landry,PF,28,NOH,41,8,999,182,362,0.503,0,3,0.0,182,359,0.507,0.503,147,184,0.799,78,136,214,38,13,12,64,89,511,0.008,7.1,1.0,-0.2,-1.5,15.9,0.7,0.508,1.3,9.4,2.2,18.2,0.7,12.6,12.8,0.577,24.0,0.4,2.9,0.139,4000000.0,5164956.0
Ty Lawson,PG,24,DEN,61,61,2124,374,767,0.488,73,200,0.365,301,567,0.531,0.535,178,216,0.824,54,173,227,401,82,6,149,94,999,0.261,30.2,0.2,3.2,-0.4,9.2,1.2,0.282,3.6,3.1,5.7,19.4,2.0,14.7,6.2,0.579,21.2,2.8,6.9,0.157,2544528.0,3285594.0
Courtney Lee,SG,26,HOU,58,26,1757,251,580,0.433,87,217,0.401,164,363,0.452,0.508,71,86,0.826,26,133,159,88,68,22,64,106,660,0.374,7.9,0.9,0.0,0.3,8.9,1.4,0.148,-0.4,1.7,1.8,12.6,2.0,9.4,5.2,0.534,17.6,0.9,3.2,0.087,5000000.0,6456196.0
David Lee,PF,28,GSW,57,57,2121,464,922,0.503,0,5,0.0,464,917,0.506,0.503,219,280,0.782,171,374,545,162,54,22,149,179,1147,0.005,13.6,0.8,-0.3,-1.6,19.9,1.2,0.304,1.2,9.2,3.8,19.7,1.3,12.5,14.6,0.549,26.0,0.9,5.0,0.113,12744000.0,16455552.0
Malcolm Lee,SG,21,MIN,19,0,243,23,59,0.39,2,10,0.2,21,49,0.429,0.407,14,17,0.824,9,17,26,31,8,4,17,22,62,0.169,19.8,1.2,-3.8,-0.3,7.8,0.1,0.288,-3.5,4.1,0.0,9.3,1.7,20.4,5.9,0.466,15.3,-0.1,0.1,0.024,762195.0,984176.0
Kawhi Leonard,SF,20,SAS,64,39,1534,199,404,0.493,41,109,0.376,158,295,0.536,0.543,68,88,0.773,104,223,327,70,85,24,44,88,507,0.27,6.6,1.1,3.4,1.8,16.4,2.4,0.218,1.6,7.9,3.1,16.6,2.9,9.0,12.2,0.573,14.5,2.1,5.5,0.171,1861920.0,2404184.0
Travis Leslie,SG,21,LAC,10,0,45,5,14,0.357,0,0,0.0,5,14,0.357,0.357,4,9,0.444,6,3,9,5,2,2,2,4,14,0.0,17.0,3.7,-0.3,-0.3,8.0,0.0,0.643,0.0,15.7,0.0,14.6,2.4,10.0,11.9,0.39,20.5,0.0,0.1,0.06,294835.0,380701.0
Jon Leuer,PF,22,MIL,46,12,555,97,191,0.508,3,9,0.333,94,182,0.516,0.516,21,28,0.75,45,75,120,25,14,17,18,67,218,0.047,7.3,2.3,-0.3,0.0,15.3,0.5,0.147,-0.3,8.7,0.9,15.3,1.3,8.1,11.9,0.536,17.6,0.2,1.4,0.122,762195.0,984176.0
Rashard Lewis,SF,32,WAS,28,15,729,85,221,0.385,16,67,0.239,69,154,0.448,0.421,31,37,0.838,34,75,109,27,23,10,32,49,217,0.303,5.7,1.1,-3.5,-1.3,11.7,0.4,0.167,-2.3,5.2,-0.2,9.3,1.6,11.9,8.4,0.457,16.5,-0.3,0.3,0.018,15052181.0,19435966.0
DeAndre Liggins,SF,23,ORL,17,0,115,12,25,0.48,0,4,0.0,12,21,0.571,0.48,9,19,0.474,6,9,15,5,6,0,10,6,33,0.16,7.1,0.0,-4.5,-0.3,9.2,0.1,0.76,-4.2,5.9,-0.1,8.9,2.8,23.1,7.5,0.495,17.7,-0.1,0.0,0.0,762195.0,984176.0
Jeremy Lin,PG,23,NYK,35,25,940,171,383,0.446,24,75,0.32,147,308,0.477,0.478,146,183,0.798,18,89,107,216,55,9,126,78,512,0.196,41.0,0.8,3.8,1.2,11.1,1.4,0.478,2.6,2.2,1.3,19.9,3.0,21.4,6.6,0.552,28.1,1.4,2.7,0.14,5000000.0,6456196.0
Shaun Livingston,SG,26,MIL,58,27,1092,127,271,0.469,2,3,0.667,125,268,0.466,0.472,62,79,0.785,39,84,123,122,27,20,66,79,318,0.011,16.6,1.4,-1.3,0.2,8.7,0.6,0.292,-1.5,3.8,0.7,11.0,1.3,17.8,6.2,0.52,15.0,0.2,1.3,0.055,2038446.0,2632120.0
Brook Lopez,C,23,NJN,5,5,136,38,77,0.494,0,0,0.0,38,77,0.494,0.494,20,32,0.625,8,10,18,6,1,4,6,8,96,0.0,10.2,2.3,0.6,-2.8,8.8,0.0,0.416,3.4,6.6,0.3,21.9,0.4,6.2,7.7,0.527,32.7,0.1,0.3,0.091,13668000.0,17648658.0
Robin Lopez,C,23,PHO,64,0,895,124,269,0.461,0,0,0.0,124,269,0.461,0.461,100,140,0.714,90,119,209,20,18,60,43,128,348,0.0,3.4,4.8,-2.2,0.0,14.8,0.9,0.52,-2.2,11.5,1.2,15.2,1.0,11.5,13.2,0.526,18.9,0.0,2.1,0.115,4899293.0,6326159.0
Kevin Love,PF,23,MIN,55,55,2145,474,1059,0.448,105,282,0.372,369,777,0.475,0.497,379,460,0.824,226,508,734,111,47,28,128,152,1432,0.266,10.0,0.9,5.2,-0.9,26.4,2.3,0.434,6.1,11.6,7.6,25.4,1.1,9.2,19.0,0.568,28.8,3.9,10.0,0.223,13668750.0,17649626.0
Kyle Lowry,PG,25,HOU,47,38,1510,210,513,0.409,79,211,0.374,131,302,0.434,0.486,171,198,0.864,37,176,213,310,73,14,130,133,670,0.411,32.3,0.7,4.1,1.2,13.7,1.6,0.386,2.8,2.8,3.3,18.8,2.5,17.8,8.2,0.558,22.0,2.3,4.9,0.156,5750000.0,7424625.0
Shelvin Mack,PG,21,WAS,64,0,779,88,220,0.4,12,42,0.286,76,178,0.427,0.427,42,59,0.712,12,80,92,131,28,2,48,50,230,0.191,26.0,0.2,-2.6,-0.7,11.7,0.5,0.268,-2.0,1.7,0.2,11.9,1.9,16.3,6.7,0.468,16.9,-0.1,0.7,0.042,761800.0,983665.0
Corey Maggette,SF,32,CHA,32,28,881,139,373,0.373,24,66,0.364,115,307,0.375,0.405,178,208,0.856,21,104,125,39,23,1,59,83,480,0.177,8.3,0.1,-3.9,-2.6,14.0,0.1,0.558,-1.3,2.6,0.5,14.1,1.4,11.3,8.1,0.517,27.4,-0.4,0.7,0.038,10924138.0,14105675.0
Ian Mahinmi,C,25,DAL,61,12,1139,130,238,0.546,0,1,0.0,130,237,0.549,0.546,94,147,0.639,108,181,289,12,38,31,50,176,354,0.004,1.7,2.2,-2.3,0.4,17.7,1.7,0.618,-2.8,10.7,1.7,13.5,1.8,14.2,14.3,0.585,14.4,-0.1,3.4,0.144,4000000.0,5164956.0
Shawn Marion,SF,33,DAL,63,63,1919,288,646,0.446,20,68,0.294,268,578,0.464,0.461,74,93,0.796,145,320,465,132,67,36,98,87,670,0.105,11.5,1.5,0.5,0.6,18.6,2.7,0.144,-0.2,8.6,1.0,15.0,1.8,12.5,13.6,0.488,19.0,1.2,3.7,0.092,8646364.0,11164524.0
Cartier Martin,SF,27,WAS,17,2,391,59,134,0.44,29,75,0.387,30,59,0.508,0.549,11,19,0.579,12,46,58,10,11,2,13,35,158,0.56,4.2,0.4,-1.1,-1.0,13.4,0.2,0.142,-0.1,3.4,0.5,12.8,1.5,8.4,8.4,0.555,17.8,0.1,0.7,0.09,915852.0,1182584.0
Kenyon Martin,PF,34,LAC,42,0,940,97,220,0.441,3,13,0.231,94,207,0.454,0.448,20,54,0.37,49,132,181,18,44,43,32,103,217,0.059,2.9,3.8,-2.1,1.5,16.9,1.2,0.245,-3.5,6.1,-0.3,9.9,2.5,11.6,11.5,0.445,13.5,0.0,0.9,0.048,429516.0,554607.0
Kevin Martin,SG,28,HOU,40,40,1264,222,537,0.413,78,225,0.347,144,312,0.462,0.486,160,179,0.894,13,93,106,110,28,3,70,70,682,0.419,14.5,0.2,1.3,-1.1,8.6,0.6,0.333,2.3,1.2,2.7,16.5,1.2,10.2,4.9,0.554,24.7,1.0,3.3,0.125,12939675.0,16708216.0
Roger Mason,SG,31,WAS,52,0,697,103,258,0.399,59,154,0.383,44,104,0.423,0.514,21,27,0.778,7,62,69,47,13,5,32,33,286,0.597,11.0,0.6,-1.0,-1.8,10.1,0.2,0.105,0.8,1.1,0.6,12.1,1.0,10.6,5.6,0.53,19.4,0.2,0.9,0.059,1229255.0,1587262.0
Wesley Matthews,SG,25,POR,66,53,2228,314,763,0.412,129,337,0.383,185,426,0.434,0.496,147,171,0.86,56,168,224,113,96,15,73,148,904,0.442,8.3,0.5,0.3,0.1,9.0,1.4,0.224,0.3,2.9,3.4,14.1,2.3,8.0,5.9,0.539,18.7,1.3,4.8,0.104,6505320.0,8399924.0
Jason Maxiell,PF,28,DET,65,42,1466,183,383,0.478,0,2,0.0,183,381,0.48,0.478,58,106,0.547,126,207,333,41,32,50,71,151,424,0.005,4.7,2.7,-3.2,-0.6,17.4,1.3,0.277,-2.6,9.9,0.4,11.7,1.2,14.2,13.6,0.493,15.8,-0.5,1.7,0.057,5000000.0,6456196.0
Eric Maynor,PG,24,OKC,9,0,137,14,39,0.359,6,17,0.353,8,22,0.364,0.436,4,4,1.0,3,10,13,22,5,0,11,13,38,0.436,24.1,0.0,-2.7,-0.8,7.8,0.1,0.103,-1.9,2.7,0.0,9.1,1.9,21.3,5.4,0.466,17.1,0.0,0.1,0.037,2338720.0,3019847.0
Luc Mbah a Moute,PF,25,MIL,43,22,1009,133,261,0.51,1,4,0.25,132,257,0.514,0.511,66,103,0.641,77,150,227,29,40,22,39,93,333,0.015,4.4,1.6,-1.1,0.1,16.9,1.1,0.395,-1.2,8.2,1.2,13.9,2.0,11.3,12.4,0.544,15.1,0.2,2.4,0.112,4794192.0,6190448.0
JaVale McGee,C,24,TOT,61,45,1535,307,552,0.556,0,0,0.0,307,552,0.556,0.556,77,167,0.461,163,314,477,31,35,132,87,166,691,0.0,3.5,6.6,0.2,0.0,23.3,2.2,0.303,0.1,12.1,1.9,19.9,1.2,12.2,17.7,0.552,20.7,0.8,4.1,0.127,10000000.0,12912392.0
Dominic McGuire,PF,26,GSW,64,6,1127,94,210,0.448,0,4,0.0,94,206,0.456,0.448,39,53,0.736,73,173,246,110,44,36,56,104,227,0.019,14.0,2.5,-0.8,1.0,17.4,0.9,0.252,-1.8,7.4,0.6,11.8,2.0,19.4,12.4,0.486,11.8,0.3,1.5,0.062,1195578.0,1543776.0
Josh McRoberts,PF,24,LAL,50,6,718,56,118,0.475,3,7,0.429,53,111,0.477,0.487,23,36,0.639,61,110,171,51,15,18,31,74,138,0.059,10.5,1.8,-1.4,0.7,16.4,0.8,0.305,-2.1,9.9,0.6,10.9,1.1,18.8,13.3,0.516,10.5,0.1,1.4,0.095,3135000.0,4048035.0
Jodie Meeks,SG,24,PHI,66,50,1644,191,467,0.409,97,266,0.365,94,201,0.468,0.513,77,85,0.906,17,144,161,54,40,3,29,82,556,0.57,5.0,0.1,-0.7,0.1,9.8,2.0,0.182,-0.8,1.1,2.1,11.5,1.3,5.4,5.4,0.551,15.2,0.5,4.1,0.12,1400000.0,1807734.0
Andre Miller,SG,35,DEN,66,7,1809,242,552,0.438,18,83,0.217,224,469,0.478,0.455,137,169,0.811,53,168,221,441,63,9,177,133,639,0.15,36.5,0.4,-0.3,-0.9,10.5,1.0,0.306,0.5,3.5,1.9,14.8,1.8,22.0,7.1,0.51,19.8,0.7,2.9,0.078,5000000.0,6456196.0
Brad Miller,C,35,MIN,15,1,146,9,27,0.333,7,15,0.467,2,12,0.167,0.463,10,12,0.833,4,15,19,24,4,2,12,10,35,0.556,24.3,1.0,-1.0,0.1,11.5,0.1,0.444,-1.0,3.0,0.1,10.7,1.4,27.1,7.2,0.542,13.5,0.0,0.2,0.06,848000.0,1094970.0
Mike Miller,SG,31,MIA,39,2,752,91,209,0.435,53,117,0.453,38,92,0.413,0.562,2,5,0.4,22,106,128,42,14,6,30,58,237,0.56,8.7,0.6,0.1,-0.2,16.2,1.0,0.024,0.3,3.6,0.8,11.4,1.0,12.4,10.2,0.561,14.9,0.4,1.8,0.113,5800000.0,7489187.0
Paul Millsap,PF,26,UTA,64,62,2100,426,861,0.495,7,31,0.226,419,830,0.505,0.499,202,255,0.792,180,383,563,150,118,52,112,222,1061,0.036,12.4,2.0,3.9,1.3,21.2,2.9,0.296,2.6,9.7,4.9,21.8,2.9,10.3,15.4,0.545,23.2,3.1,7.8,0.179,7200000.0,9296922.0
Nazr Mohammed,C,34,OKC,63,1,692,79,169,0.467,0,1,0.0,79,168,0.47,0.467,13,23,0.565,59,111,170,14,20,37,26,101,171,0.006,3.1,3.9,-2.4,0.7,17.1,1.0,0.136,-3.0,10.4,0.3,11.0,1.5,12.7,14.0,0.477,13.4,-0.1,1.3,0.09,1352181.0,1745989.0
Greg Monroe,C,21,DET,66,66,2082,407,781,0.521,0,1,0.0,407,780,0.522,0.521,201,272,0.739,239,398,637,152,83,46,161,180,1015,0.001,14.0,1.7,2.9,0.1,23.6,2.7,0.348,2.8,13.3,4.3,22.0,2.1,15.2,18.3,0.563,23.6,2.6,7.0,0.161,3217680.0,4154794.0
E'Twaun Moore,PG,22,BOS,38,0,331,43,113,0.381,17,45,0.378,26,68,0.382,0.456,7,7,1.0,4,29,33,34,11,3,21,33,110,0.398,17.0,0.7,-2.4,0.9,9.9,0.5,0.062,-3.3,1.5,-0.3,8.8,1.8,15.3,5.9,0.474,19.9,0.0,0.2,0.031,762195.0,984176.0
