Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,3PAr,AST%,BLK%,BPM,DBPM,DRB%,DWS,FTr,OBPM,ORB%,OWS,PER,STL%,TOV%,TRB%,TS%,USG%,VORP,WS,WS/48,Salary,SalaryAdj
Darrun Hilliard,SG,23,DET,39,1,381,47,126,0.373,12,46,0.261,35,80,0.438,0.421,21,28,0.75,2,31,33,33,11,2,28,39,127,0.365,12.3,0.4,-6.0,-0.2,9.2,0.4,0.222,-5.8,0.6,-0.6,5.9,1.5,16.8,4.7,0.459,19.3,-0.4,-0.2,-0.027,77250.0,93445.0
Jrue Holiday,PG,26,NOP,67,61,2190,405,893,0.454,100,281,0.356,305,612,0.498,0.51,119,168,0.708,46,218,264,488,100,44,194,133,1029,0.315,35.9,1.6,1.3,0.2,10.6,2.6,0.188,1.0,2.2,1.3,17.1,2.2,16.7,6.4,0.532,23.5,1.8,3.8,0.084,25686667.0,31072000.0
Justin Holiday,SG,27,NYK,82,4,1639,233,538,0.433,97,273,0.355,136,265,0.513,0.523,66,80,0.825,27,198,225,102,65,31,66,109,629,0.507,9.2,1.5,-0.3,0.2,13.1,1.2,0.149,-0.5,1.8,1.3,12.7,2.0,10.3,7.4,0.549,16.9,0.7,2.5,0.073,4500000.0,5443446.0
Rondae Hollis-Jefferson,SF,22,BRK,78,50,1761,235,542,0.434,15,67,0.224,220,475,0.463,0.447,190,253,0.751,96,356,452,154,82,44,116,177,675,0.124,13.4,1.9,-1.3,0.9,21.1,2.2,0.467,-2.2,5.8,0.4,13.7,2.2,15.1,13.6,0.517,18.7,0.3,2.6,0.07,1455720.0,1760918.0
Richaun Holmes,C,23,PHI,57,17,1193,230,412,0.558,27,77,0.351,203,335,0.606,0.591,72,103,0.699,94,217,311,58,42,55,55,136,559,0.187,8.3,3.7,1.0,0.5,20.1,1.6,0.25,0.5,8.7,2.2,18.6,1.7,10.7,14.4,0.611,18.6,0.9,3.8,0.151,1471382.0,1779864.0
Rodney Hood,SG,24,UTA,59,55,1593,272,666,0.408,114,307,0.371,158,359,0.44,0.494,90,115,0.783,16,186,202,96,38,11,65,132,748,0.461,10.1,0.6,-0.9,-0.3,13.1,1.9,0.173,-0.6,1.2,0.7,12.4,1.3,8.3,7.3,0.522,22.9,0.4,2.6,0.078,2386864.0,2887281.0
Al Horford,C,30,BOS,68,68,2193,379,801,0.473,86,242,0.355,293,559,0.524,0.527,108,135,0.8,95,370,465,337,52,86,115,138,952,0.302,24.4,3.2,3.4,1.1,18.6,2.7,0.169,2.3,4.9,3.6,17.7,1.2,11.8,11.8,0.553,19.7,3.0,6.3,0.138,27734405.0,33549057.0
Dwight Howard,C,31,ATL,74,74,2199,388,613,0.633,0,2,0.0,388,611,0.635,0.633,226,424,0.533,296,644,940,104,64,92,170,203,1002,0.003,7.8,3.6,1.4,0.8,31.7,4.5,0.692,0.6,15.0,3.8,20.8,1.4,17.5,23.5,0.627,19.2,1.9,8.3,0.181,23500000.0,28426888.0
Josh Huestis,PF,25,OKC,2,0,31,6,11,0.545,2,4,0.5,4,7,0.571,0.636,0,1,0.0,4,5,9,3,0,3,0,0,14,0.364,15.5,7.7,8.8,1.2,17.9,0.0,0.091,7.6,14.3,0.1,26.1,0.0,0.0,16.1,0.612,15.7,0.1,0.2,0.265,1471382.0,1779864.0
Serge Ibaka,PF,27,TOT,79,79,2422,471,982,0.48,124,317,0.391,347,665,0.522,0.543,107,125,0.856,129,409,538,75,41,124,105,215,1173,0.323,5.2,4.2,0.1,-0.3,19.0,2.6,0.127,0.4,5.7,2.5,16.4,0.8,9.2,12.2,0.566,20.9,1.2,5.1,0.101,20061729.0,24267767.0
Andre Iguodala,SF,33,GSW,76,0,1998,219,415,0.528,64,177,0.362,155,238,0.651,0.605,72,102,0.706,51,253,304,261,76,39,58,97,574,0.427,16.7,1.5,2.5,1.7,13.1,2.9,0.246,0.8,3.0,4.1,14.3,1.8,11.2,8.3,0.624,11.2,2.3,6.9,0.167,14814815.0,17920812.0
Joe Ingles,SF,29,UTA,82,26,1972,204,451,0.452,123,279,0.441,81,172,0.471,0.589,50,68,0.735,23,238,261,225,96,8,107,163,581,0.619,17.2,0.3,1.6,2.3,13.6,3.0,0.151,-0.7,1.4,2.0,12.4,2.6,18.2,7.6,0.604,13.9,1.8,5.0,0.123,13636364.0,16495293.0
Brandon Ingram,SF,19,LAL,79,40,2279,276,686,0.402,55,187,0.294,221,499,0.443,0.442,133,214,0.621,60,256,316,166,50,36,116,158,740,0.273,10.5,1.3,-4.4,-1.4,12.7,0.7,0.312,-3.0,2.8,-1.0,8.5,1.1,12.9,7.6,0.474,16.8,-1.4,-0.3,-0.007,5519400.0,6676568.0
Kyrie Irving,PG,24,CLE,72,72,2525,671,1420,0.473,177,441,0.401,494,979,0.505,0.535,297,328,0.905,52,178,230,418,83,24,180,157,1816,0.311,29.7,0.8,3.4,-1.3,7.5,1.5,0.231,4.7,2.3,7.4,23.0,1.6,10.3,5.0,0.58,30.8,3.4,8.9,0.17,18868626.0,22824524.0
Jarrett Jack,PG,33,NOP,2,0,33,2,3,0.667,0,1,0.0,2,2,1.0,0.667,2,2,1.0,0,0,0,5,2,0,3,4,6,0.333,20.3,0.0,-1.4,3.4,0.0,0.0,0.667,-4.8,0.0,0.0,7.7,3.0,43.6,0.0,0.773,9.2,0.0,0.0,0.06,2328652.0,2816865.0
Demetrius Jackson,PG,22,BOS,5,0,17,3,4,0.75,1,1,1.0,2,3,0.667,0.875,3,6,0.5,2,2,4,3,0,0,0,0,10,0.25,28.2,0.0,9.8,0.1,13.0,0.0,1.5,9.7,13.2,0.1,30.8,0.0,0.0,13.1,0.753,17.3,0.1,0.1,0.386,319266.0,386199.0
Reggie Jackson,PG,26,DET,52,50,1424,284,677,0.419,66,184,0.359,218,493,0.442,0.468,118,136,0.868,21,93,114,270,35,5,114,129,752,0.272,30.3,0.3,-1.0,-1.4,7.4,1.2,0.201,0.4,1.5,0.8,14.9,1.2,13.4,4.4,0.51,26.4,0.4,1.9,0.065,16000000.0,19354477.0
LeBron James,SF,32,CLE,74,74,2794,736,1344,0.548,124,342,0.363,612,1002,0.611,0.594,358,531,0.674,97,542,639,646,92,44,303,134,1954,0.254,41.3,1.3,7.6,1.2,20.7,3.0,0.395,6.4,4.0,9.8,27.0,1.6,16.1,12.6,0.619,30.0,6.7,12.9,0.221,33285709.0,40264218.0
Al Jefferson,C,32,IND,66,1,931,235,471,0.499,0,1,0.0,235,470,0.5,0.499,65,85,0.765,75,203,278,57,19,16,33,125,535,0.002,11.0,1.5,-1.4,-1.1,24.2,1.1,0.18,-0.3,9.2,1.2,18.9,1.0,6.1,16.8,0.526,26.1,0.1,2.3,0.119,9769821.0,11818111.0
Richard Jefferson,SF,36,CLE,79,13,1614,153,343,0.446,62,186,0.333,91,157,0.58,0.536,80,108,0.741,28,175,203,78,26,10,52,153,448,0.542,6.6,0.5,-3.1,-0.6,11.6,0.8,0.315,-2.5,2.0,1.3,8.3,0.8,11.8,6.9,0.574,12.2,-0.4,2.1,0.063,4828652.0,5841002.0
Brandon Jennings,PG,27,TOT,81,13,1802,192,535,0.359,79,252,0.313,113,283,0.399,0.433,114,152,0.75,29,167,196,395,70,4,128,116,577,0.471,30.4,0.2,-2.4,-1.2,10.1,1.0,0.284,-1.2,1.8,0.7,12.1,1.9,17.5,5.9,0.479,17.6,-0.2,1.7,0.046,380830.0,460672.0
Jonas Jerebko,PF,29,BOS,78,6,1232,114,262,0.435,45,130,0.346,69,132,0.523,0.521,26,37,0.703,59,213,272,71,25,17,39,122,299,0.496,8.1,1.1,-2.4,0.0,19.1,1.3,0.141,-2.3,5.4,0.8,9.3,1.0,12.3,12.3,0.537,11.4,-0.1,2.1,0.08,4000000.0,4838619.0
Amir Johnson,PF,29,BOS,80,77,1608,213,370,0.576,27,66,0.409,186,304,0.612,0.612,67,100,0.67,118,248,366,140,51,62,77,211,520,0.178,13.0,3.2,0.6,1.3,17.0,2.1,0.27,-0.7,8.3,2.9,15.0,1.6,15.7,12.7,0.628,13.6,1.1,5.0,0.149,11000000.0,13306203.0
Brice Johnson,PF,22,LAC,3,0,9,2,7,0.286,0,0,0.0,2,7,0.286,0.286,0,0,0.0,1,2,3,1,2,1,1,0,4,0.0,18.6,9.1,-2.0,4.5,24.2,0.0,0.0,-6.6,12.8,-0.1,17.2,11.1,12.5,18.6,0.286,39.8,0.0,0.0,-0.165,1331160.0,1610244.0
James Johnson,PF,29,MIA,76,5,2085,368,769,0.479,87,256,0.34,281,513,0.548,0.535,152,215,0.707,66,310,376,276,76,86,171,197,975,0.333,20.9,3.2,2.8,1.7,16.6,3.2,0.28,1.1,3.5,1.9,17.0,1.8,16.5,10.0,0.564,22.0,2.5,5.1,0.117,13734000.0,16613399.0
Joe Johnson,SF,35,UTA,78,14,1843,273,626,0.436,106,258,0.411,167,368,0.454,0.521,63,77,0.818,33,210,243,144,36,18,69,93,715,0.412,12.6,0.8,0.4,0.1,12.8,2.1,0.123,0.4,2.1,1.7,12.8,1.0,9.5,7.6,0.542,18.5,1.1,3.8,0.099,10254904.0,12404893.0
Stanley Johnson,SF,20,DET,77,1,1371,129,365,0.353,45,154,0.292,84,211,0.398,0.415,36,53,0.679,36,153,189,105,56,24,71,121,339,0.422,10.5,1.5,-3.0,1.4,12.7,1.8,0.145,-4.4,2.8,-1.4,7.2,2.1,15.5,7.5,0.436,14.8,-0.3,0.4,0.012,3097800.0,3747268.0
Tyler Johnson,PG,24,MIA,73,0,2178,357,824,0.433,93,250,0.372,264,574,0.46,0.49,195,254,0.768,50,243,293,233,84,44,90,176,1002,0.303,16.6,1.6,1.4,1.0,12.5,2.7,0.308,0.4,2.5,3.1,15.9,1.9,8.8,7.4,0.535,20.9,1.8,5.8,0.128,5821260.0,7041715.0
Wesley Johnson,SF,29,LAC,68,3,810,73,200,0.365,29,118,0.246,44,82,0.537,0.438,11,17,0.647,26,155,181,23,29,30,18,83,186,0.59,3.9,3.0,-2.0,1.1,20.8,1.2,0.085,-3.1,3.7,-0.3,8.4,1.8,8.0,12.5,0.448,12.5,0.0,0.9,0.051,5881260.0,7114294.0
Damian Jones,C,21,GSW,10,0,85,8,16,0.5,0,0,0.0,8,16,0.5,0.5,3,10,0.3,9,14,23,0,1,4,6,15,19,0.0,0.0,3.7,-9.7,-1.9,17.0,0.1,0.625,-7.7,12.4,-0.1,5.3,0.6,22.7,14.8,0.466,13.4,-0.2,0.0,0.018,1312611.0,1587806.0
Tyus Jones,PG,20,MIN,60,0,774,75,181,0.414,26,73,0.356,49,108,0.454,0.486,33,43,0.767,10,57,67,156,48,5,38,50,209,0.403,28.0,0.6,0.2,0.7,8.7,0.6,0.238,-0.6,1.5,1.0,13.8,3.1,16.0,5.0,0.523,13.6,0.4,1.5,0.096,1471382.0,1779864.0
DeAndre Jordan,C,28,LAC,81,81,2570,412,577,0.714,0,2,0.0,412,575,0.717,0.714,205,425,0.482,298,816,1114,96,51,134,115,212,1029,0.003,5.7,4.3,3.3,0.9,34.6,4.6,0.737,2.5,13.3,7.2,21.8,1.0,13.1,24.2,0.673,15.3,3.5,11.8,0.221,22642350.0,27389428.0
Cory Joseph,PG,25,TOR,80,22,2003,299,661,0.452,48,135,0.356,251,526,0.477,0.489,94,122,0.77,51,184,235,265,66,13,108,140,740,0.204,20.0,0.6,-1.3,-0.4,10.4,1.7,0.185,-0.9,2.9,1.7,13.2,1.7,13.1,6.6,0.518,18.4,0.4,3.4,0.082,7630000.0,9229666.0
Frank Kaminsky,C,23,CHO,75,16,1954,320,802,0.399,116,354,0.328,204,448,0.455,0.471,118,156,0.756,57,279,336,162,46,34,76,139,874,0.441,13.5,1.5,-1.2,-0.6,15.8,1.9,0.195,-0.5,3.2,0.4,13.0,1.2,8.0,9.5,0.502,21.8,0.4,2.3,0.056,2847600.0,3444613.0
Michael Kidd-Gilchrist,SF,23,CHO,81,81,2349,295,618,0.477,1,9,0.111,294,609,0.483,0.478,152,194,0.784,156,409,565,114,81,77,56,187,743,0.015,7.4,2.9,-0.7,0.9,19.3,3.1,0.314,-1.6,7.3,2.7,14.3,1.7,7.4,13.2,0.528,14.6,0.7,5.8,0.119,13000000.0,15725512.0
Sean Kilpatrick,SG,27,BRK,70,24,1754,305,735,0.415,105,308,0.341,200,427,0.468,0.486,204,242,0.843,22,258,280,157,45,6,135,118,919,0.419,14.6,0.3,-2.3,-1.4,15.4,1.1,0.329,-0.9,1.3,0.4,13.1,1.2,13.8,8.4,0.546,23.8,-0.1,1.4,0.04,4774445.0,5775428.0
Brandon Knight,SG,25,PHO,54,5,1140,209,525,0.398,45,139,0.324,164,386,0.425,0.441,132,154,0.857,25,93,118,130,27,5,88,87,595,0.265,17.8,0.4,-2.8,-2.1,9.1,0.2,0.293,-0.8,2.3,0.1,12.4,1.1,12.9,5.6,0.502,25.0,-0.2,0.3,0.015,13618750.0,16473986.0
Kyle Korver,SG,35,TOT,67,22,1753,239,515,0.464,162,359,0.451,77,156,0.494,0.621,38,42,0.905,7,179,186,110,34,21,69,107,678,0.697,9.4,1.0,0.0,-0.5,11.0,1.3,0.082,0.5,0.5,2.3,12.1,1.0,11.5,5.8,0.635,15.2,0.9,3.7,0.1,7000000.0,8467583.0
Kosta Koufos,C,27,SAC,71,62,1419,216,392,0.551,0,1,0.0,216,391,0.552,0.551,38,62,0.613,118,285,403,47,36,48,61,172,470,0.003,5.3,3.1,-2.5,-0.4,23.0,1.4,0.158,-2.1,9.7,1.2,13.8,1.3,12.7,16.4,0.56,15.3,-0.2,2.6,0.089,8393000.0,10152633.0
Mindaugas Kuzminskas,SF,27,NYK,68,5,1016,158,369,0.428,54,168,0.321,104,201,0.517,0.501,55,68,0.809,47,79,126,69,29,11,51,79,425,0.455,10.3,0.9,-1.9,-1.4,8.4,0.4,0.184,-0.6,5.0,0.8,12.4,1.4,11.3,6.7,0.533,19.2,0.0,1.2,0.055,3028410.0,3663330.0
Jeremy Lamb,SG,24,CHO,62,5,1143,226,491,0.46,41,146,0.281,185,345,0.536,0.502,110,129,0.853,30,234,264,75,27,23,40,98,603,0.297,11.3,1.8,0.5,0.1,22.6,1.3,0.263,0.5,2.9,1.4,17.0,1.2,6.8,12.7,0.55,23.2,0.7,2.7,0.115,7000000.0,8467583.0
Joffrey Lauvergne,PF-C,25,TOT,70,1,980,148,336,0.44,33,98,0.337,115,238,0.483,0.49,46,73,0.63,72,179,251,70,25,6,56,83,375,0.292,10.8,0.5,-2.2,-0.7,20.2,1.1,0.217,-1.5,8.0,0.4,12.6,1.3,13.2,14.1,0.509,18.5,-0.1,1.5,0.075,1524305.0,1843882.0
Zach LaVine,SG,21,MIN,47,47,1749,326,710,0.459,120,310,0.387,206,400,0.515,0.544,117,140,0.836,19,141,160,139,41,10,85,104,889,0.437,12.6,0.5,0.1,-1.4,9.5,0.4,0.197,1.5,1.2,2.6,14.6,1.2,9.9,5.3,0.576,21.7,0.9,3.0,0.082,3202217.0,3873577.0
Ty Lawson,PG,29,SAC,69,24,1732,237,522,0.454,34,118,0.288,203,404,0.502,0.487,173,217,0.797,44,135,179,334,74,6,129,119,681,0.226,29.9,0.3,-1.0,-0.8,8.9,1.0,0.416,-0.2,3.0,2.2,15.4,2.2,17.3,6.0,0.551,19.5,0.4,3.2,0.088,119009.0,143959.0
Jake Layman,SF,22,POR,35,1,249,26,89,0.292,13,51,0.255,13,38,0.342,0.365,13,17,0.765,6,18,24,11,9,3,11,22,78,0.573,6.2,1.0,-6.4,-1.2,8.0,0.1,0.191,-5.2,2.7,-0.4,4.9,1.8,10.2,5.3,0.404,19.0,-0.3,-0.3,-0.054,1312611.0,1587806.0
Courtney Lee,SG,31,NYK,77,74,2459,321,704,0.456,108,269,0.401,213,435,0.49,0.533,85,98,0.867,53,206,259,179,81,24,69,141,835,0.382,10.6,0.8,-0.9,-0.2,9.0,1.1,0.139,-0.7,2.3,3.1,12.2,1.6,8.5,5.7,0.559,14.4,0.7,4.2,0.081,11747890.0,14210891.0
Alex Len,C,23,PHO,77,34,1560,230,463,0.497,3,12,0.25,227,451,0.503,0.5,150,208,0.721,156,354,510,44,38,98,102,242,613,0.026,4.2,5.1,-2.3,0.1,25.3,1.7,0.449,-2.4,10.6,1.2,15.0,1.2,15.5,17.8,0.553,17.6,-0.1,3.0,0.091,4187599.0,5065549.0
Kawhi Leonard,SF,25,SAS,74,74,2474,636,1312,0.485,147,387,0.38,489,925,0.529,0.541,469,533,0.88,80,350,430,260,133,55,154,122,1888,0.295,18.9,1.8,9.4,2.2,15.7,4.7,0.406,7.1,3.7,8.9,27.6,2.7,9.1,9.8,0.61,31.1,7.1,13.6,0.264,18868625.0,22824523.0
Meyers Leonard,PF,24,POR,74,12,1222,146,378,0.386,74,213,0.347,72,165,0.436,0.484,35,40,0.875,27,210,237,71,13,28,35,172,401,0.563,8.4,1.8,-3.3,-0.6,19.1,0.8,0.106,-2.6,2.4,0.5,8.9,0.5,8.1,10.8,0.507,15.5,-0.4,1.4,0.053,9904495.0,11981020.0
Jon Leuer,PF,27,DET,75,34,1944,310,646,0.48,49,167,0.293,261,479,0.545,0.518,98,113,0.867,102,300,402,111,31,26,66,145,767,0.259,8.6,1.1,-0.1,0.3,17.5,2.0,0.175,-0.4,5.5,2.5,14.2,0.8,8.7,11.3,0.551,17.3,1.0,4.5,0.112,10497319.0,12698132.0
Caris LeVert,SF,22,BRK,57,26,1237,171,380,0.45,59,184,0.321,112,196,0.571,0.528,67,93,0.72,23,165,188,110,49,8,59,91,468,0.484,13.7,0.5,-1.1,0.3,13.9,1.0,0.245,-1.3,2.0,0.8,12.3,1.9,12.3,8.0,0.556,16.6,0.3,1.8,0.07,1632480.0,1974737.0
DeAndre Liggins,SG,28,TOT,62,19,777,55,142,0.387,17,46,0.37,38,96,0.396,0.447,25,40,0.625,20,88,108,54,47,14,42,81,152,0.324,9.2,1.5,-2.2,2.4,12.2,0.9,0.282,-4.5,2.9,-0.4,7.5,3.0,20.8,7.7,0.476,11.6,0.0,0.5,0.031,1505942.0,1821669.0
Damian Lillard,PG,26,POR,75,75,2694,661,1488,0.444,214,579,0.37,447,909,0.492,0.516,488,545,0.895,46,322,368,440,68,20,197,152,2024,0.389,28.7,0.6,5.0,-1.1,13.3,1.5,0.366,6.1,1.9,8.8,24.1,1.3,10.2,7.6,0.586,31.5,4.8,10.4,0.185,26153057.0,31636171.0
Jeremy Lin,PG,28,BRK,36,33,883,175,400,0.438,58,156,0.372,117,244,0.48,0.51,115,141,0.816,11,124,135,184,42,14,86,79,523,0.39,35.5,1.2,2.0,0.1,14.7,0.8,0.353,1.9,1.3,1.3,19.2,2.3,15.7,8.1,0.566,26.6,0.9,2.1,0.116,12000000.0,14515858.0
Shaun Livingston,PG,31,GSW,76,3,1345,173,316,0.547,1,3,0.333,172,313,0.55,0.549,42,60,0.7,28,123,151,139,38,20,62,120,389,0.009,13.5,1.2,-2.5,0.5,9.4,1.6,0.19,-3.0,2.4,1.1,10.1,1.4,15.3,6.2,0.568,13.0,-0.2,2.6,0.093,7692308.0,9305037.0
Kevon Looney,C,20,GSW,53,4,447,56,107,0.523,2,9,0.222,54,98,0.551,0.533,21,34,0.618,44,80,124,29,15,17,17,64,135,0.084,8.5,3.0,-1.7,0.7,18.5,0.8,0.318,-2.4,11.5,0.7,13.6,1.6,12.2,15.2,0.553,13.4,0.0,1.4,0.155,1471382.0,1779864.0
Brook Lopez,C,28,BRK,75,75,2222,555,1172,0.474,134,387,0.346,421,785,0.536,0.531,295,364,0.81,121,282,403,176,38,124,184,192,1539,0.33,14.8,4.2,2.3,-0.6,13.3,1.8,0.311,2.9,5.8,3.1,20.4,0.8,12.1,9.6,0.578,29.2,2.4,4.9,0.105,22642350.0,27389428.0
Robin Lopez,C,28,CHI,81,81,2271,382,775,0.493,0,2,0.0,382,773,0.494,0.493,75,104,0.721,244,276,520,80,18,117,91,151,839,0.003,5.6,4.1,-2.2,-0.8,13.2,2.4,0.134,-1.4,11.5,1.8,14.4,0.4,10.0,12.3,0.511,17.5,-0.1,4.3,0.09,13788500.0,16679325.0
Kevin Love,PF,28,CLE,60,60,1885,370,867,0.427,145,389,0.373,225,478,0.471,0.51,257,295,0.871,148,518,666,116,53,21,122,125,1142,0.449,9.8,0.9,2.1,-1.2,29.3,2.4,0.34,3.3,8.9,4.0,21.1,1.4,10.9,19.5,0.573,26.4,1.9,6.4,0.163,22642350.0,27389428.0
Kyle Lowry,PG,30,TOR,60,60,2244,426,918,0.464,193,468,0.412,233,450,0.518,0.569,299,365,0.819,48,238,286,417,88,19,173,170,1344,0.51,29.9,0.7,6.1,0.4,12.0,2.3,0.398,5.8,2.4,7.8,22.9,2.0,13.8,7.2,0.623,24.9,4.6,10.1,0.216,28903704.0,34963505.0
Trey Lyles,PF,21,UTA,71,4,1158,159,439,0.362,65,204,0.319,94,235,0.4,0.436,57,79,0.722,48,187,235,69,26,20,64,97,440,0.465,9.5,1.4,-2.2,0.0,18.1,1.6,0.18,-2.2,4.9,-0.9,9.9,1.2,11.9,11.7,0.464,21.7,-0.1,0.8,0.031,2441400.0,2953251.0
Sheldon Mac,SG,24,WAS,30,3,287,30,75,0.4,7,30,0.233,23,45,0.511,0.447,23,27,0.852,4,30,34,15,8,2,5,17,90,0.4,7.0,0.6,-2.3,-0.1,11.7,0.2,0.36,-2.2,1.6,0.3,10.1,1.4,5.4,6.7,0.518,14.0,0.0,0.5,0.076,1312611.0,1587806.0
Shelvin Mack,PG,26,UTA,55,9,1205,170,381,0.446,37,120,0.308,133,261,0.51,0.495,53,77,0.688,20,105,125,154,42,3,90,100,430,0.315,20.4,0.2,-2.3,0.2,9.8,1.5,0.202,-2.5,2.0,-0.1,10.9,1.8,17.8,6.0,0.518,19.6,-0.1,1.4,0.054,6000000.0,7257929.0
Ian Mahinmi,C,30,WAS,31,0,555,65,111,0.586,0,0,0.0,65,111,0.586,0.586,43,75,0.573,47,103,150,19,33,24,34,90,173,0.0,4.7,3.6,-1.4,1.6,20.8,0.9,0.676,-3.0,9.6,0.5,14.1,2.9,19.1,15.2,0.601,14.0,0.1,1.4,0.123,16000000.0,19354477.0
Thon Maker,C,19,MIL,57,34,562,83,181,0.459,28,74,0.378,55,107,0.514,0.536,32,49,0.653,40,74,114,23,10,26,17,84,226,0.409,6.2,4.1,-2.0,-0.9,15.2,0.5,0.271,-1.1,8.4,0.8,14.0,0.9,7.7,11.8,0.558,17.8,0.0,1.3,0.113,3086784.0,3733943.0
Jarell Martin,PF,22,MEM,42,3,558,58,151,0.384,9,25,0.36,49,126,0.389,0.414,40,50,0.8,42,120,162,8,17,9,28,91,165,0.166,2.2,1.5,-5.8,-0.6,25.3,0.8,0.331,-5.3,8.4,-0.2,8.7,1.6,13.9,16.6,0.477,16.4,-0.5,0.6,0.054,1471382.0,1779864.0
Wesley Matthews,SG,30,DAL,73,73,2495,333,847,0.393,174,479,0.363,159,368,0.432,0.496,146,179,0.816,18,241,259,210,77,15,102,161,986,0.566,13.6,0.5,-0.8,0.0,11.8,2.1,0.211,-0.8,0.8,1.0,11.9,1.6,9.9,6.0,0.533,19.4,0.8,3.1,0.06,17884175.0,21633678.0
Luc Mbah a Moute,SF,30,LAC,80,76,1787,191,378,0.505,43,110,0.391,148,268,0.552,0.562,59,87,0.678,44,126,170,39,81,35,46,122,484,0.291,3.1,1.6,-0.2,1.3,7.7,1.8,0.23,-1.6,2.8,1.3,10.2,2.3,10.0,5.3,0.581,11.6,0.8,3.1,0.084,2116955.0,2560784.0
James Michael McAdoo,PF,24,GSW,52,2,457,62,117,0.53,2,8,0.25,60,109,0.55,0.538,21,42,0.5,34,57,91,18,18,29,19,47,147,0.068,5.2,5.0,-1.8,0.9,12.9,0.8,0.359,-2.7,8.7,0.3,13.1,1.9,12.3,10.9,0.543,14.6,0.0,1.1,0.117,77250.0,93445.0
Patrick McCaw,SG,21,GSW,71,20,1074,106,245,0.433,41,123,0.333,65,122,0.533,0.516,29,37,0.784,21,79,100,77,32,15,36,62,282,0.502,9.0,1.1,-2.4,0.1,7.6,1.2,0.151,-2.4,2.3,0.5,8.6,1.4,12.1,5.1,0.54,11.9,-0.1,1.7,0.077,1312611.0,1587806.0
CJ McCollum,SG,25,POR,80,80,2796,692,1441,0.48,185,439,0.421,507,1002,0.506,0.544,268,294,0.912,60,229,289,285,72,42,172,202,1837,0.305,18.0,1.2,2.0,-1.4,9.1,1.4,0.204,3.4,2.4,6.2,19.9,1.3,9.9,5.7,0.585,27.5,2.8,7.6,0.131,23962573.0,28986442.0
Chris McCullough,PF,21,TOT,16,0,80,16,32,0.5,1,7,0.143,15,25,0.6,0.516,3,5,0.6,9,10,19,2,2,2,3,7,36,0.219,4.4,1.9,-3.6,-2.4,13.3,0.1,0.156,-1.2,12.1,0.1,15.2,1.2,8.1,12.7,0.526,19.9,0.0,0.1,0.072,1471382.0,1779864.0
Doug McDermott,SF,25,TOT,66,5,1508,222,497,0.447,77,208,0.37,145,289,0.502,0.524,71,84,0.845,20,159,179,58,13,5,38,79,592,0.419,5.9,0.3,-2.3,-1.4,11.5,1.0,0.169,-0.9,1.4,1.6,10.7,0.4,6.6,6.4,0.554,16.4,-0.1,2.6,0.083,3294994.0,3985805.0
JaVale McGee,C,29,GSW,77,10,739,208,319,0.652,0,3,0.0,208,316,0.658,0.652,56,111,0.505,100,144,244,17,19,67,40,109,472,0.009,3.8,7.1,1.2,0.2,20.1,1.5,0.348,1.0,15.9,2.0,25.2,1.2,9.8,18.1,0.642,23.8,0.6,3.5,0.225,2116955.0,2560784.0
Rodney McGruder,SG,25,MIA,78,65,1966,190,460,0.413,73,220,0.332,117,240,0.488,0.492,44,71,0.62,94,162,256,124,46,18,56,140,497,0.478,8.8,0.7,-1.9,-0.1,9.2,1.7,0.154,-1.8,5.2,1.2,9.1,1.2,10.2,7.2,0.506,12.3,0.0,2.9,0.072,1312611.0,1587806.0
Ben McLemore,SG,23,SAC,61,26,1176,180,419,0.43,65,170,0.382,115,249,0.462,0.507,70,93,0.753,19,110,129,51,29,6,62,108,495,0.406,6.9,0.5,-4.2,-1.7,10.7,0.5,0.222,-2.5,1.9,-0.1,9.8,1.2,11.9,6.3,0.538,20.1,-0.6,0.4,0.015,5200000.0,6290205.0
Josh McRoberts,PF,29,MIA,22,14,381,44,118,0.373,13,31,0.419,31,87,0.356,0.428,6,9,0.667,23,51,74,50,10,4,23,31,107,0.263,18.9,0.8,-1.6,0.2,15.0,0.4,0.076,-1.9,6.6,-0.1,9.8,1.3,15.9,10.7,0.439,16.9,0.0,0.3,0.036,6021175.0,7283543.0
Jodie Meeks,SG,29,ORL,36,10,738,103,256,0.402,56,137,0.409,47,119,0.395,0.512,65,74,0.878,5,72,77,45,34,4,36,41,327,0.535,9.3,0.4,-1.8,-0.4,10.9,0.6,0.289,-1.3,0.7,0.5,13.1,2.3,11.1,5.7,0.567,19.4,0.1,1.1,0.073,3290000.0,3979764.0
Salah Mejri,C,30,DAL,73,11,905,88,137,0.642,1,3,0.333,87,134,0.649,0.646,36,61,0.59,97,211,308,14,32,61,40,152,213,0.022,2.4,6.1,-0.7,2.3,28.4,1.7,0.445,-3.0,11.9,1.3,14.8,1.8,19.6,19.8,0.65,10.6,0.3,3.0,0.159,1471382.0,1779864.0
