Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,3PAr,AST%,BLK%,BPM,DBPM,DRB%,DWS,FTr,OBPM,ORB%,OWS,PER,STL%,TOV%,TRB%,TS%,USG%,VORP,WS,WS/48,Salary,SalaryAdj
Marcus Morris,PF-SF,23,TOT,77,23,1524,222,526,0.422,86,233,0.369,136,293,0.464,0.504,66,117,0.564,80,197,277,62,45,20,77,160,596,0.443,6.4,1.0,-2.0,-0.8,14.6,1.2,0.222,-1.2,6.0,0.6,11.3,1.5,11.8,10.3,0.516,18.9,0.0,1.8,0.058,2096760.0,2660738.0
Markieff Morris,PF,23,PHO,82,32,1837,266,653,0.407,45,134,0.336,221,519,0.426,0.442,93,127,0.732,131,265,396,108,77,64,104,209,670,0.205,9.4,2.6,-1.9,0.2,16.7,1.9,0.194,-2.2,7.9,-0.2,12.6,2.2,12.8,12.3,0.473,19.7,0.0,1.7,0.044,2207040.0,2800681.0
Anthony Morrow,SG,27,TOT,41,1,383,64,145,0.441,16,43,0.372,48,102,0.471,0.497,20,22,0.909,11,19,30,13,13,1,8,43,164,0.297,5.6,0.2,-1.8,0.0,5.6,0.3,0.152,-1.9,3.3,0.4,12.0,1.8,4.9,4.5,0.53,19.6,0.0,0.7,0.084,1027424.0,1303776.0
Arnett Moultrie,PF,22,PHI,47,0,542,78,134,0.582,0,0,0.0,78,134,0.582,0.582,18,28,0.643,76,69,145,10,17,10,19,43,174,0.0,2.9,1.4,-1.2,-1.2,14.8,0.6,0.209,0.0,15.4,1.1,16.7,1.7,11.5,15.1,0.595,14.1,0.1,1.7,0.149,1089240.0,1382219.0
Timofey Mozgov,C,26,DEN,41,1,366,44,87,0.506,0,2,0.0,44,85,0.518,0.506,20,26,0.769,50,57,107,9,6,18,25,57,108,0.023,3.4,3.8,-3.7,-1.0,17.1,0.4,0.299,-2.8,15.6,0.3,12.3,0.8,20.3,16.4,0.549,14.6,-0.2,0.7,0.096,4400000.0,5583494.0
Gary Neal,SG,28,SAS,68,17,1484,246,597,0.412,89,251,0.355,157,346,0.454,0.487,64,74,0.865,13,130,143,129,30,2,69,93,645,0.42,13.5,0.1,-2.0,-0.9,9.6,1.5,0.124,-1.2,1.1,0.4,11.5,1.0,9.9,5.6,0.512,21.7,0.0,1.9,0.06,3250000.0,4124172.0
Jameer Nelson,PG,30,ORL,56,56,1977,306,780,0.392,121,355,0.341,185,425,0.435,0.47,89,102,0.873,23,186,209,413,71,6,154,161,822,0.455,33.3,0.2,-1.2,-1.3,10.6,1.0,0.131,0.1,1.3,1.1,14.4,1.9,15.7,6.0,0.498,22.5,0.4,2.1,0.05,8600000.0,10913194.0
Andrew Nicholson,PF,23,ORL,75,28,1249,256,486,0.527,0,0,0.0,256,486,0.527,0.527,75,94,0.798,69,189,258,44,24,32,79,133,587,0.0,6.1,2.0,-2.7,-0.9,17.1,0.8,0.193,-1.8,6.2,0.9,15.1,1.0,13.0,11.7,0.557,22.1,-0.2,1.7,0.065,1482000.0,1880622.0
Joakim Noah,C,27,CHI,66,64,2426,303,630,0.481,0,5,0.0,303,625,0.485,0.481,178,237,0.751,260,473,733,262,78,141,176,185,784,0.008,17.6,4.4,3.4,2.7,22.6,4.7,0.376,0.6,12.2,2.7,18.1,1.7,19.3,17.3,0.534,17.2,3.3,7.3,0.145,11600000.0,14720122.0
Steve Novak,SF,29,NYK,81,1,1641,178,430,0.414,149,351,0.425,29,79,0.367,0.587,30,33,0.909,17,135,152,35,28,8,12,97,535,0.816,3.3,0.4,0.1,-1.0,10.0,0.8,0.077,1.0,1.2,3.2,11.3,0.9,2.6,5.4,0.602,13.0,0.9,4.0,0.116,3750001.0,4758661.0
Dirk Nowitzki,PF,34,DAL,53,47,1661,343,728,0.471,65,157,0.414,278,571,0.487,0.516,166,193,0.86,37,326,363,132,38,37,70,93,917,0.216,13.5,1.7,3.1,0.1,21.5,1.8,0.265,3.0,2.5,3.3,19.8,1.2,7.9,12.2,0.564,24.2,2.2,5.0,0.145,22721381.0,28832889.0
Jermaine O'Neal,C,34,PHO,55,4,1029,179,371,0.482,0,0,0.0,179,371,0.482,0.482,96,115,0.835,82,211,293,42,19,78,73,126,454,0.0,6.8,5.7,-1.3,0.6,23.8,1.3,0.31,-1.9,8.9,0.7,16.7,0.9,14.8,16.2,0.538,21.4,0.2,2.0,0.092,2000000.0,2537952.0
Kyle O'Quinn,C,22,ORL,57,5,638,101,197,0.513,0,1,0.0,101,196,0.515,0.513,30,45,0.667,65,144,209,52,11,26,37,107,232,0.005,13.1,3.1,-1.6,0.3,25.5,0.7,0.228,-1.9,11.5,0.7,15.8,0.9,14.6,18.5,0.535,18.1,0.1,1.4,0.107,788872.0,1001059.0
Emeka Okafor,C,30,WAS,79,77,2052,328,687,0.477,0,0,0.0,328,687,0.477,0.477,109,191,0.571,199,493,692,93,45,77,107,145,765,0.0,7.9,3.0,-0.7,0.3,26.8,3.7,0.278,-1.0,10.7,0.7,15.8,1.1,12.2,18.7,0.496,19.5,0.7,4.5,0.104,14544687.0,18456860.0
Daniel Orton,C,22,OKC,13,0,104,12,26,0.462,0,0,0.0,12,26,0.462,0.462,9,17,0.529,13,13,26,4,4,3,4,13,33,0.0,5.7,2.2,-3.1,-0.4,13.4,0.1,0.654,-2.6,15.5,0.1,14.0,2.0,10.7,14.3,0.493,16.4,0.0,0.3,0.135,369322.0,468660.0
Zaza Pachulia,C,28,ATL,52,15,1134,114,241,0.473,0,3,0.0,114,238,0.479,0.473,78,103,0.757,132,204,336,79,35,12,70,128,306,0.012,10.3,0.8,-1.7,0.2,20.3,1.5,0.427,-2.0,13.5,1.2,13.1,1.6,19.6,17.0,0.534,14.6,0.1,2.7,0.116,5200000.0,6598675.0
Jannero Pargo,PG,33,TOT,32,0,507,78,212,0.368,39,116,0.336,39,96,0.406,0.46,12,13,0.923,10,25,35,67,18,3,41,42,207,0.547,22.8,0.5,-4.1,-2.5,5.7,0.2,0.061,-1.6,2.2,-0.4,10.3,1.9,15.8,3.9,0.475,23.3,-0.3,-0.2,-0.017,1399507.0,1775940.0
Tony Parker,PG,30,SAS,66,66,2174,519,995,0.522,24,68,0.353,495,927,0.534,0.534,279,330,0.845,18,180,198,499,54,6,170,92,1341,0.068,40.4,0.2,3.6,-0.5,9.1,2.3,0.332,4.1,1.0,7.1,23.0,1.3,13.0,5.3,0.588,27.7,3.1,9.3,0.206,12500000.0,15862201.0
Chandler Parsons,SF,24,HOU,76,76,2758,456,939,0.486,152,395,0.385,304,544,0.559,0.567,113,155,0.729,79,325,404,269,75,32,147,148,1177,0.421,15.6,0.9,2.0,0.0,13.2,2.1,0.165,2.0,3.3,4.9,15.3,1.4,12.7,8.3,0.584,18.3,2.8,7.0,0.121,926500.0,1175706.0
Patrick Patterson,PF,23,TOT,71,41,1775,319,623,0.512,51,132,0.386,268,491,0.546,0.553,48,63,0.762,113,224,337,81,31,40,61,138,737,0.212,7.5,1.7,-0.1,-0.9,14.4,1.0,0.101,0.9,7.2,3.1,15.2,0.9,8.6,10.8,0.566,17.6,0.9,4.1,0.111,3105301.0,3940552.0
Chris Paul,PG,27,LAC,70,70,2335,412,856,0.481,76,232,0.328,336,624,0.538,0.526,286,323,0.885,53,209,262,678,169,10,159,143,1186,0.271,46.5,0.4,8.8,2.4,10.5,3.4,0.377,6.4,2.8,10.6,26.4,3.8,13.7,6.7,0.594,22.6,6.4,13.9,0.287,18668431.0,23689793.0
Kendrick Perkins,C,28,OKC,78,78,1954,143,313,0.457,0,1,0.0,143,312,0.458,0.457,44,72,0.611,110,356,466,111,43,83,109,227,330,0.003,7.9,3.2,-1.8,1.4,19.5,3.0,0.23,-3.2,7.0,-0.5,8.2,1.1,24.0,13.7,0.479,10.6,0.1,2.5,0.062,8477437.0,10757665.0
Dexter Pittman,C,24,TOT,11,0,32,4,11,0.364,0,0,0.0,4,11,0.364,0.364,0,3,0.0,7,5,12,0,0,0,3,8,8,0.0,0.0,0.0,-18.8,-6.6,18.5,0.0,0.273,-12.1,27.2,-0.1,1.6,0.0,19.6,22.7,0.325,22.4,-0.1,-0.1,-0.107,107776.0,136764.0
Miles Plumlee,C,24,IND,14,0,55,5,21,0.238,0,0,0.0,5,21,0.238,0.238,3,4,0.75,12,10,22,2,0,3,3,5,13,0.0,5.7,4.0,-7.8,-2.9,19.9,0.1,0.19,-5.0,24.8,-0.1,8.8,0.0,11.6,22.3,0.286,21.4,-0.1,0.0,-0.015,1121520.0,1423182.0
Quincy Pondexter,SF,24,MEM,59,1,1243,128,299,0.428,60,152,0.395,68,147,0.463,0.528,59,75,0.787,43,89,132,61,35,6,42,95,375,0.508,7.6,0.4,-0.1,0.6,8.6,1.5,0.251,-0.8,4.0,1.7,11.0,1.5,11.2,6.3,0.565,13.9,0.6,3.2,0.125,2225478.0,2824078.0
Ronnie Price,PG,29,POR,39,0,510,39,120,0.325,10,39,0.256,29,81,0.358,0.367,17,24,0.708,13,31,44,73,26,3,34,61,105,0.325,21.0,0.4,-4.9,0.5,7.2,0.3,0.2,-5.4,2.9,-0.5,6.8,2.7,20.7,5.0,0.402,14.8,-0.4,-0.2,-0.017,1265977.0,1606494.0
Pablo Prigioni,PG,35,NYK,78,18,1263,100,220,0.455,53,134,0.396,47,86,0.547,0.575,22,25,0.88,41,102,143,236,69,2,86,127,275,0.609,27.5,0.1,0.1,0.9,9.8,1.3,0.114,-0.8,3.7,2.0,13.0,2.9,27.1,6.6,0.595,11.7,0.7,3.2,0.123,1591350.0,2019385.0
Tayshaun Prince,SF,32,TOT,82,81,2631,359,820,0.438,38,94,0.404,321,726,0.442,0.461,96,130,0.738,72,292,364,196,48,25,89,86,852,0.115,12.1,0.8,-1.2,-0.2,13.2,2.1,0.159,-0.9,3.1,1.5,11.5,1.0,9.2,8.1,0.486,16.8,0.5,3.6,0.065,7235955.0,9182254.0
Anthony Randolph,PF,23,DEN,39,0,329,56,114,0.491,0,8,0.0,56,106,0.528,0.491,31,45,0.689,29,66,95,12,19,21,37,41,143,0.07,5.5,5.0,-2.9,0.7,22.1,0.6,0.395,-3.6,10.1,-0.1,15.6,2.9,21.7,16.2,0.534,22.5,-0.1,0.5,0.073,1750000.0,2220708.0
Shavlik Randolph,PF,29,BOS,16,0,198,28,48,0.583,0,0,0.0,28,48,0.583,0.583,11,27,0.407,28,42,70,4,8,7,10,38,67,0.0,3.3,2.8,-3.5,-0.8,24.3,0.4,0.563,-2.7,17.2,0.3,15.9,2.1,14.3,20.9,0.559,16.7,-0.1,0.7,0.159,306036.0,388352.0
Zach Randolph,PF,31,MEM,76,75,2607,471,1024,0.46,2,23,0.087,469,1001,0.469,0.461,225,300,0.75,310,544,854,108,61,31,150,180,1169,0.022,7.3,1.0,0.2,-0.7,25.1,4.7,0.293,1.0,13.8,3.2,17.9,1.3,11.5,19.3,0.506,23.1,1.5,7.9,0.145,17800000.0,22587774.0
Jason Richardson,SG,32,PHI,33,33,936,135,336,0.402,57,167,0.341,78,169,0.462,0.487,20,33,0.606,19,108,127,51,40,15,26,57,347,0.497,8.6,1.2,-0.5,0.5,13.4,1.1,0.098,-0.9,2.2,0.3,12.6,2.3,6.9,7.7,0.495,18.5,0.4,1.4,0.07,6204250.0,7873045.0
Quentin Richardson,SF,32,NYK,1,0,29,1,11,0.091,1,4,0.25,0,7,0.0,0.136,2,2,1.0,5,5,10,1,0,0,2,1,5,0.364,4.8,0.0,-14.9,-7.1,20.9,0.0,0.182,-7.9,19.5,-0.1,0.7,0.0,14.4,20.2,0.21,22.4,-0.1,-0.1,-0.181,4208107.0,5339986.0
Luke Ridnour,SG,31,MIN,82,82,2474,367,811,0.453,66,212,0.311,301,599,0.503,0.493,139,164,0.848,41,165,206,311,82,15,130,187,939,0.261,21.0,0.5,-0.8,0.2,7.9,1.8,0.202,-1.0,1.8,2.6,13.0,1.7,12.8,4.8,0.532,18.3,0.8,4.3,0.084,4320000.0,5481976.0
Austin Rivers,SG,20,NOH,61,26,1418,145,390,0.372,28,86,0.326,117,304,0.385,0.408,59,108,0.546,16,93,109,127,26,9,74,122,377,0.221,13.9,0.5,-6.2,-1.6,8.0,0.1,0.277,-4.7,1.3,-1.2,5.9,1.0,14.5,4.6,0.431,16.8,-1.5,-1.1,-0.038,2339040.0,2968185.0
Brian Roberts,PG,27,NOH,78,5,1324,213,511,0.417,59,153,0.386,154,358,0.43,0.475,70,77,0.909,17,80,97,219,37,3,71,108,555,0.299,28.2,0.2,-0.6,-1.4,7.3,0.2,0.151,0.8,1.5,2.0,14.6,1.5,11.5,4.4,0.509,21.6,0.5,2.2,0.078,788872.0,1001059.0
Nate Robinson,PG,28,CHI,82,23,2086,399,921,0.433,141,348,0.405,258,573,0.45,0.51,135,169,0.799,29,155,184,358,85,10,144,207,1074,0.378,31.4,0.4,2.8,0.3,8.6,2.4,0.183,2.5,1.6,3.5,17.4,2.2,12.6,5.1,0.54,25.1,2.5,5.9,0.136,2016000.0,2558255.0
Thomas Robinson,PF,21,TOT,70,0,1056,138,321,0.43,0,1,0.0,138,320,0.431,0.43,57,109,0.523,122,193,315,46,41,26,88,124,333,0.003,6.7,1.9,-5.3,-1.5,21.3,0.9,0.34,-3.8,13.0,-0.9,10.9,2.0,19.3,17.1,0.451,19.1,-0.9,-0.1,-0.002,3526440.0,4474968.0
Rajon Rondo,PG,26,BOS,38,38,1423,225,465,0.484,12,50,0.24,213,415,0.513,0.497,60,93,0.645,43,169,212,420,70,9,148,96,522,0.108,49.3,0.5,2.2,0.6,13.6,2.0,0.2,1.6,3.7,1.2,18.1,2.6,22.6,8.8,0.516,21.7,1.5,3.2,0.108,12000000.0,15227713.0
Terrence Ross,SG,21,TOR,73,2,1239,186,457,0.407,65,196,0.332,121,261,0.464,0.478,30,42,0.714,35,109,144,53,43,14,48,122,467,0.429,7.2,0.9,-2.5,-0.7,10.6,0.8,0.092,-1.7,3.3,0.0,10.4,1.8,9.2,6.9,0.491,19.6,-0.1,0.9,0.034,2678640.0,3399130.0
Brandon Roy,SG,28,MIN,5,5,122,11,35,0.314,0,9,0.0,11,26,0.423,0.314,7,10,0.7,3,11,14,23,3,0,7,5,29,0.257,28.8,0.0,-4.2,-0.8,10.6,0.1,0.286,-3.5,2.7,-0.1,8.3,1.3,15.1,6.6,0.368,17.0,-0.1,0.0,-0.017,17779458.0,22561707.0
Ricky Rubio,PG,22,MIN,57,47,1691,185,514,0.36,27,92,0.293,158,422,0.374,0.386,211,264,0.799,44,185,229,418,137,5,172,143,608,0.179,38.8,0.2,1.1,1.9,12.9,2.6,0.514,-0.8,2.9,0.4,16.2,4.2,21.4,7.7,0.482,21.2,1.3,3.0,0.085,4002120.0,5078594.0
Brandon Rush,SF,27,GSW,2,0,25,6,9,0.667,0,2,0.0,6,7,0.857,0.667,2,3,0.667,0,1,1,2,0,0,3,5,14,0.222,14.5,0.0,-1.0,1.7,4.3,0.0,0.333,-2.7,0.0,0.0,11.9,0.0,22.5,2.2,0.678,23.9,0.0,0.0,0.051,4000000.0,5075904.0
Robert Sacre,C,23,LAL,32,3,203,18,48,0.375,0,0,0.0,18,48,0.375,0.375,7,11,0.636,9,25,34,6,0,10,10,38,43,0.0,4.3,3.6,-8.8,-0.7,13.2,0.1,0.229,-8.0,5.0,-0.2,3.4,0.0,15.9,9.2,0.407,13.8,-0.4,-0.1,-0.024,788873.0,1001060.0
John Salmons,SF,33,SAC,76,72,2278,244,612,0.399,99,267,0.371,145,345,0.42,0.48,85,110,0.773,33,174,207,226,51,25,85,143,672,0.436,14.8,0.9,-2.5,-1.5,9.0,-0.1,0.18,-1.1,1.6,1.8,10.2,1.1,11.4,5.2,0.509,14.5,-0.3,1.6,0.034,7580000.0,9618838.0
Larry Sanders,C,24,MIL,71,55,1937,306,605,0.506,0,2,0.0,306,603,0.507,0.506,84,136,0.618,224,448,672,83,53,201,87,233,696,0.003,6.8,7.6,1.0,2.0,25.8,3.7,0.225,-1.1,12.0,2.3,18.7,1.4,11.6,18.6,0.523,16.9,1.5,6.0,0.149,3053368.0,3874651.0
Luis Scola,PF,32,PHO,82,67,2184,432,915,0.472,3,16,0.188,429,899,0.477,0.474,181,230,0.787,158,383,541,182,67,35,126,257,1048,0.017,14.5,1.2,-0.5,-0.2,20.4,1.9,0.251,-0.3,8.1,2.4,16.7,1.6,11.0,14.1,0.516,23.3,0.8,4.4,0.096,4500000.0,5710392.0
Mike Scott,PF,24,ATL,40,1,376,70,147,0.476,0,1,0.0,70,146,0.479,0.476,43,56,0.768,39,71,110,12,4,2,21,32,183,0.007,5.4,0.4,-3.5,-2.6,21.3,0.4,0.381,-0.9,12.1,0.5,16.3,0.6,10.9,16.7,0.533,23.7,-0.1,0.9,0.11,788872.0,1001059.0
Thabo Sefolosha,SG,28,OKC,81,81,2229,224,466,0.481,108,258,0.419,116,208,0.558,0.597,57,69,0.826,58,259,317,125,103,44,64,177,613,0.554,8.2,1.5,2.4,1.8,12.4,3.1,0.148,0.6,3.2,3.6,12.8,2.4,11.4,8.2,0.617,11.4,2.5,6.8,0.146,3900000.0,4949006.0
Ramon Sessions,SG,26,CHA,61,0,1652,276,676,0.408,33,107,0.308,243,569,0.427,0.433,291,347,0.839,27,142,169,230,48,7,104,91,876,0.158,25.5,0.3,-0.4,-2.0,10.1,0.0,0.513,1.6,1.8,2.9,17.7,1.5,11.2,5.9,0.529,25.7,0.7,2.9,0.084,5000000.0,6344880.0
Tornike Shengelia,SF,21,BRK,19,0,93,10,23,0.435,1,2,0.5,9,21,0.429,0.457,9,16,0.563,9,14,23,3,3,1,11,11,30,0.087,5.1,0.8,-6.5,-1.3,17.9,0.1,0.696,-5.2,11.4,-0.1,8.5,1.7,26.8,14.6,0.499,20.3,-0.1,0.0,-0.017,788872.0,1001059.0
Iman Shumpert,SG,22,NYK,45,45,996,109,275,0.396,51,127,0.402,58,148,0.392,0.489,36,47,0.766,31,105,136,75,43,7,37,99,305,0.462,11.6,0.6,-0.1,0.7,12.8,1.0,0.171,-0.8,3.5,1.0,11.7,2.3,11.1,8.0,0.516,15.6,0.5,1.9,0.094,1797600.0,2281111.0
Alexey Shved,SG,24,MIN,77,16,1840,236,635,0.372,85,288,0.295,151,347,0.435,0.439,108,150,0.72,41,134,175,286,54,27,147,117,665,0.454,25.2,1.1,-1.7,-0.6,8.6,1.4,0.236,-1.1,2.5,-0.6,11.0,1.5,17.3,5.4,0.474,20.6,0.1,0.8,0.02,3066667.0,3891527.0
Henry Sims,C,22,NOH,2,0,5,2,3,0.667,0,0,0.0,2,3,0.667,0.667,0,0,0.0,2,0,2,0,0,0,1,1,4,0.0,0.0,0.0,-1.2,-6.4,0.0,0.0,0.0,5.2,46.8,0.0,29.2,0.0,25.0,23.8,0.667,37.2,0.0,0.0,0.061,788872.0,1001059.0
Kyle Singler,SF,24,DET,82,74,2293,275,642,0.428,70,200,0.35,205,442,0.464,0.483,100,124,0.806,109,221,330,77,57,37,98,217,720,0.312,5.3,1.3,-3.0,-0.8,11.3,1.2,0.193,-2.2,5.4,1.1,10.0,1.3,12.3,8.3,0.517,15.8,-0.6,2.3,0.048,1045000.0,1326080.0
Chris Singleton,PF,23,WAS,57,11,924,92,241,0.382,7,36,0.194,85,205,0.415,0.396,40,70,0.571,51,133,184,37,38,24,45,124,231,0.149,6.3,2.1,-4.3,1.3,16.1,1.5,0.29,-5.6,6.1,-1.0,7.8,2.1,14.2,11.0,0.425,15.7,-0.6,0.5,0.028,1707720.0,2167055.0
Donald Sloan,SG-PG,25,TOT,23,0,263,27,78,0.346,7,19,0.368,20,59,0.339,0.391,20,25,0.8,3,25,28,38,5,0,14,17,81,0.244,22.0,0.0,-3.0,-1.2,11.5,0.0,0.321,-1.8,1.3,0.0,9.6,1.0,13.6,6.2,0.455,17.5,-0.1,0.1,0.017,884293.0,1122146.0
Greg Smith,C,22,HOU,70,10,1110,170,274,0.62,0,1,0.0,170,273,0.623,0.62,81,130,0.623,111,210,321,25,18,40,41,175,421,0.004,3.5,2.7,-0.6,0.0,21.2,1.2,0.474,-0.6,11.5,2.8,16.1,0.8,11.0,16.4,0.636,14.7,0.4,4.0,0.172,884293.0,1122146.0
Jason Smith,C,26,NOH,51,0,876,167,341,0.49,0,4,0.0,167,337,0.496,0.49,86,102,0.843,64,122,186,34,15,45,55,123,420,0.012,7.0,4.3,-1.6,-0.3,16.9,0.6,0.299,-1.4,8.6,1.1,16.8,0.9,12.5,12.7,0.544,23.4,0.1,1.7,0.095,2500000.0,3172440.0
Josh Smith,PF,27,ATL,76,76,2683,550,1182,0.465,61,201,0.303,489,981,0.498,0.491,166,321,0.517,133,506,639,321,94,136,226,175,1327,0.17,20.9,3.9,1.8,1.5,21.3,4.5,0.272,0.3,5.8,-0.3,17.7,1.8,14.6,13.6,0.501,26.7,2.5,4.2,0.075,14000000.0,17765665.0
Marreese Speights,C,25,TOT,79,3,1300,260,584,0.445,3,10,0.3,257,574,0.448,0.448,135,175,0.771,146,240,386,47,24,53,80,175,658,0.017,6.5,3.3,-2.8,-1.4,22.3,1.7,0.3,-1.3,12.7,1.1,17.3,1.0,10.8,17.4,0.498,25.8,-0.2,2.8,0.104,3500000.0,4441416.0
Tiago Splitter,PF,28,SAS,81,58,1997,315,563,0.56,0,2,0.0,315,561,0.561,0.56,208,285,0.73,144,371,515,130,63,64,100,161,838,0.004,10.0,2.3,2.2,1.3,20.3,3.5,0.506,0.8,8.8,4.7,18.7,1.6,12.7,14.9,0.609,18.2,2.1,8.2,0.197,10000000.0,12689761.0
Lance Stephenson,SG,22,IND,78,72,2278,275,598,0.46,62,188,0.33,213,410,0.52,0.512,75,115,0.652,47,257,304,223,81,16,109,162,687,0.314,16.2,0.5,0.0,1.7,12.3,3.6,0.192,-1.7,2.3,1.8,11.8,1.9,14.4,7.4,0.53,15.2,1.2,5.5,0.115,981349.0,1245308.0
Greg Stiemsma,C,27,MIN,76,19,1209,127,278,0.457,0,0,0.0,127,278,0.457,0.457,53,69,0.768,61,200,261,30,44,90,59,184,307,0.0,3.9,5.8,-2.8,2.3,19.5,2.0,0.248,-5.1,5.6,-0.3,10.5,1.9,16.1,12.3,0.498,13.6,-0.3,1.7,0.069,2676000.0,3395780.0
Julyan Stone,PG,24,DEN,4,0,28,2,2,1.0,0,0,0.0,2,2,1.0,1.0,3,4,0.75,2,1,3,2,1,0,2,4,7,0.0,9.3,0.0,-0.1,1.9,3.9,0.0,2.0,-2.0,8.2,0.1,11.4,1.8,34.7,6.0,0.931,8.9,0.0,0.1,0.128,884293.0,1122146.0
Rodney Stuckey,SG,26,DET,76,24,2171,304,748,0.406,55,182,0.302,249,566,0.44,0.443,213,272,0.783,43,169,212,270,51,17,134,127,876,0.243,20.3,0.6,-1.8,-1.3,9.1,0.8,0.364,-0.6,2.2,1.7,13.0,1.2,13.4,5.6,0.505,21.0,0.1,2.5,0.055,8500000.0,10786297.0
Jared Sullinger,PF,20,BOS,45,5,892,111,225,0.493,1,5,0.2,110,220,0.5,0.496,47,63,0.746,92,172,264,35,22,22,29,154,270,0.022,6.2,1.9,-1.9,0.4,22.1,1.4,0.28,-2.3,12.6,1.3,13.5,1.3,10.3,17.5,0.534,14.9,0.0,2.7,0.146,1365720.0,1733066.0
Jeff Teague,PG,24,ATL,80,78,2628,439,974,0.451,89,248,0.359,350,726,0.482,0.496,199,226,0.881,25,155,180,579,117,28,230,181,1166,0.255,36.1,0.8,0.3,-0.6,6.7,2.6,0.232,0.9,1.1,3.5,16.8,2.3,17.6,3.9,0.543,23.0,1.5,6.1,0.111,8000000.0,10151808.0
Marquis Teague,PG,19,CHI,48,0,392,43,113,0.381,4,23,0.174,39,90,0.433,0.398,9,16,0.563,3,41,44,63,9,7,35,47,99,0.204,25.6,1.3,-5.6,0.0,12.1,0.4,0.142,-5.5,0.9,-0.7,6.0,1.2,22.6,6.4,0.412,18.2,-0.4,-0.3,-0.031,1074720.0,1363794.0
Garrett Temple,SG,26,WAS,51,36,1156,105,258,0.407,26,80,0.325,79,178,0.444,0.457,26,37,0.703,29,94,123,115,50,17,61,94,262,0.31,15.5,1.2,-2.3,1.5,9.1,1.5,0.143,-3.8,2.8,-0.3,8.8,2.3,18.2,5.9,0.478,13.2,-0.1,1.2,0.049,916099.0,1162507.0
Jason Terry,SG,35,BOS,79,24,2124,281,648,0.434,123,331,0.372,158,317,0.498,0.529,114,131,0.87,19,140,159,198,66,11,102,110,799,0.511,14.9,0.4,-0.2,-0.2,7.6,1.9,0.202,0.0,1.1,2.1,12.8,1.6,12.6,4.4,0.566,18.0,1.0,4.0,0.091,5225000.0,6630400.0
Hasheem Thabeet,C,25,OKC,66,4,770,64,106,0.604,0,0,0.0,64,106,0.604,0.604,32,53,0.604,69,126,195,11,30,60,41,148,160,0.0,2.0,5.9,-1.5,2.4,17.5,1.5,0.5,-3.9,11.1,0.7,11.6,2.0,24.1,14.5,0.619,10.1,0.1,2.2,0.134,1200000.0,1522771.0
Isaiah Thomas,PG,23,SAC,79,62,2122,366,832,0.44,115,321,0.358,251,511,0.491,0.509,253,287,0.882,29,132,161,316,67,3,140,167,1100,0.386,24.6,0.1,0.5,-2.0,7.3,-0.1,0.345,2.5,1.5,5.2,17.5,1.6,12.7,4.4,0.574,23.0,1.3,5.0,0.114,884293.0,1122146.0
Lance Thomas,SF,24,NOH,59,9,646,53,106,0.5,0,0,0.0,53,106,0.5,0.5,43,59,0.729,44,71,115,17,11,7,14,78,149,0.0,4.0,0.9,-3.0,-0.7,13.3,0.2,0.557,-2.3,8.0,1.0,10.1,0.9,9.6,10.6,0.565,10.5,-0.2,1.2,0.087,884293.0,1122146.0
Malcolm Thomas,PF,24,TOT,12,0,57,5,10,0.5,0,0,0.0,5,10,0.5,0.5,5,8,0.625,5,11,16,4,2,2,3,8,15,0.0,10.3,2.7,0.3,2.2,21.6,0.1,0.8,-1.9,10.0,0.1,13.8,1.9,18.2,15.9,0.555,13.2,0.0,0.2,0.133,702233.0,891116.0
Tyrus Thomas,PF,26,CHA,26,2,360,48,136,0.353,3,8,0.375,45,128,0.352,0.364,26,31,0.839,16,44,60,19,14,15,17,51,125,0.059,9.1,3.4,-6.1,-1.0,14.4,0.2,0.228,-5.1,4.9,-0.4,9.6,2.0,10.2,9.5,0.418,21.1,-0.4,-0.2,-0.025,8694215.0,11032751.0
Jason Thompson,PF,26,SAC,82,81,2285,374,745,0.502,0,3,0.0,374,742,0.504,0.502,143,206,0.694,172,377,549,84,48,61,101,227,891,0.004,6.0,2.1,-2.6,-1.6,19.5,0.9,0.277,-1.0,8.4,2.7,14.6,1.1,10.8,13.8,0.533,18.2,-0.3,3.6,0.075,5643750.0,7161783.0
Klay Thompson,SG,22,GSW,82,82,2936,508,1205,0.422,211,526,0.401,297,679,0.437,0.509,132,157,0.841,32,274,306,183,86,45,157,237,1359,0.437,10.1,1.2,-0.3,-0.2,10.0,2.6,0.13,-0.1,1.2,1.7,12.7,1.5,11.0,5.7,0.533,21.8,1.3,4.3,0.07,3245151.0,4118019.0
Tristan Thompson,PF,21,CLE,82,82,2564,390,799,0.488,0,3,0.0,390,796,0.49,0.488,177,291,0.608,306,467,773,108,60,71,123,234,957,0.004,6.9,2.2,-1.8,-1.6,22.1,2.0,0.364,-0.2,13.2,3.2,16.1,1.2,11.7,17.5,0.516,18.3,0.1,5.2,0.098,4285560.0,5438273.0
