Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,3PAr,AST%,BLK%,BPM,DBPM,DRB%,DWS,FTr,OBPM,ORB%,OWS,PER,STL%,TOV%,TRB%,TS%,USG%,VORP,WS,WS/48,Salary,SalaryAdj
Emeka Okafor,C,28,NOH,72,72,2287,300,524,0.573,0,1,0.0,300,523,0.574,0.573,145,258,0.562,230,454,684,42,40,127,119,230,745,0.002,3.0,4.6,-0.4,0.5,24.3,3.8,0.492,-0.9,12.2,2.7,16.0,0.9,15.7,18.2,0.584,15.8,0.9,6.5,0.136,12541812.0,16463955.0
Mehmet Okur,C,31,UTA,13,0,168,22,62,0.355,5,16,0.313,17,46,0.37,0.395,15,20,0.75,9,21,30,19,4,4,7,18,64,0.258,17.7,1.9,-2.8,-1.5,15.2,0.1,0.323,-1.3,6.4,0.1,12.6,1.3,9.0,10.8,0.452,21.2,0.0,0.2,0.048,10890000.0,14295579.0
Travis Outlaw,SF,26,NJN,82,55,2358,274,731,0.375,76,252,0.302,198,479,0.413,0.427,132,171,0.772,54,271,325,84,34,36,71,148,756,0.345,5.8,1.2,-3.5,-1.1,14.0,1.2,0.234,-2.4,2.6,-0.4,8.8,0.8,8.1,8.1,0.469,17.3,-0.9,0.8,0.016,7000000.0,9189077.0
Larry Owens,SF,28,TOT,12,0,143,15,32,0.469,6,13,0.462,9,19,0.474,0.563,4,9,0.444,1,14,15,8,9,5,5,18,40,0.406,8.4,2.7,0.6,2.4,11.4,0.2,0.281,-1.8,0.8,0.1,11.2,3.2,12.2,6.0,0.556,12.7,0.1,0.2,0.083,86052.0,112962.0
Zaza Pachulia,C,26,ATL,79,7,1244,107,232,0.461,0,0,0.0,107,232,0.461,0.461,135,179,0.754,119,214,333,58,34,22,69,184,349,0.0,7.0,1.3,-2.8,0.1,20.6,1.6,0.772,-2.8,11.6,1.5,12.4,1.5,18.2,16.1,0.562,14.5,-0.2,3.1,0.118,4750000.0,6235445.0
Anthony Parker,SF,35,CLE,72,65,2091,220,552,0.399,86,227,0.379,134,325,0.412,0.476,74,95,0.779,33,185,218,218,67,10,80,109,600,0.411,16.7,0.4,-2.0,-0.3,10.5,0.6,0.172,-1.7,1.8,0.9,10.5,1.7,11.9,6.0,0.505,14.6,0.0,1.5,0.034,2250000.0,2953632.0
Tony Parker,PG,28,SAS,78,78,2528,555,1069,0.519,25,70,0.357,530,999,0.531,0.531,233,303,0.769,30,208,238,513,90,3,200,135,1368,0.065,35.2,0.1,1.8,-0.4,9.3,2.4,0.283,2.3,1.4,5.8,20.4,1.9,14.3,5.5,0.569,25.5,2.4,8.2,0.156,12500000.0,16409067.0
Patrick Patterson,PF,21,HOU,52,6,868,149,267,0.558,0,2,0.0,149,265,0.562,0.558,30,42,0.714,86,114,200,41,17,37,31,77,328,0.007,7.6,3.0,0.3,-0.1,14.9,0.7,0.157,0.4,11.2,1.7,16.7,1.0,9.8,13.1,0.574,16.1,0.5,2.4,0.134,1959960.0,2572889.0
Chris Paul,PG,25,NOH,80,80,2880,430,928,0.463,71,183,0.388,359,745,0.482,0.502,337,384,0.878,38,289,327,782,188,5,177,196,1268,0.197,45.8,0.1,7.1,2.8,12.3,4.4,0.414,4.4,1.6,9.5,23.7,3.5,13.9,6.9,0.578,21.1,6.7,13.9,0.232,16359805.0,21475931.0
Kendrick Perkins,C,26,TOT,29,24,742,67,130,0.515,0,0,0.0,67,130,0.515,0.515,40,72,0.556,62,170,232,26,9,26,56,91,174,0.0,5.2,2.6,-3.0,0.6,26.2,1.2,0.554,-3.6,10.4,-0.2,9.6,0.6,25.7,18.7,0.538,13.7,-0.2,1.0,0.063,7123626.0,9351364.0
Johan Petro,C,25,NJN,77,1,893,129,290,0.445,0,4,0.0,129,286,0.451,0.445,15,28,0.536,62,150,212,44,34,34,46,178,273,0.014,8.4,2.9,-4.7,0.9,20.4,1.1,0.097,-5.5,8.0,-0.7,9.9,2.0,13.2,14.0,0.452,18.1,-0.6,0.4,0.024,3250000.0,4266357.0
Dexter Pittman,C,22,MIA,2,0,11,1,3,0.333,0,0,0.0,1,3,0.333,0.333,0,0,0.0,1,2,3,0,0,0,2,2,2,0.0,0.0,0.0,-17.9,-2.8,20.4,0.0,0.0,-15.1,11.5,-0.1,-6.4,0.0,40.0,16.2,0.333,21.3,0.0,-0.1,-0.246,762195.0,1000552.0
Quincy Pondexter,SF,22,NOH,66,6,734,73,180,0.406,18,50,0.36,55,130,0.423,0.456,24,34,0.706,23,65,88,28,17,10,16,63,188,0.278,5.9,1.1,-2.3,0.1,10.8,0.7,0.189,-2.4,3.8,0.2,8.5,1.3,7.6,7.3,0.482,13.7,-0.1,0.9,0.06,1153800.0,1514622.0
James Posey,SF,34,IND,49,0,839,81,241,0.336,67,212,0.316,14,29,0.483,0.475,11,15,0.733,10,137,147,34,24,6,24,103,240,0.88,6.1,0.5,-2.0,0.5,18.0,1.0,0.062,-2.6,1.3,0.0,7.5,1.4,8.8,9.7,0.485,14.3,0.0,1.0,0.056,7595600.0,9970936.0
Ronnie Price,SG,27,UTA,59,0,717,74,210,0.352,20,69,0.29,54,141,0.383,0.4,29,39,0.744,22,39,61,56,42,5,55,106,197,0.329,11.7,0.6,-6.3,-0.1,6.6,0.5,0.186,-6.2,3.7,-1.2,5.5,3.1,19.5,5.1,0.434,18.0,-0.8,-0.7,-0.048,1069509.0,1403971.0
Tayshaun Prince,SF,30,DET,78,78,2562,473,1001,0.473,34,98,0.347,439,903,0.486,0.49,118,168,0.702,78,251,329,215,30,41,82,90,1098,0.098,14.4,1.3,-0.8,-1.8,12.6,0.4,0.168,1.0,3.6,2.9,15.1,0.6,7.1,7.9,0.511,21.0,0.7,3.3,0.062,6292135.0,8259845.0
Joel Przybilla,C,31,TOT,36,9,519,25,44,0.568,0,0,0.0,25,44,0.568,0.568,14,27,0.519,37,108,145,13,5,15,29,79,64,0.0,3.6,2.4,-4.8,0.6,26.4,0.6,0.614,-5.4,8.4,-0.1,6.2,0.5,34.2,17.1,0.573,7.7,-0.4,0.5,0.046,1145027.0,1503106.0
Anthony Randolph,C-PF,21,TOT,40,3,590,123,264,0.466,1,4,0.25,122,260,0.469,0.468,58,86,0.674,43,117,160,33,22,24,53,62,305,0.015,9.8,3.1,-2.2,-0.4,22.7,0.6,0.326,-1.8,8.0,-0.2,16.2,1.9,14.9,15.2,0.505,25.8,0.0,0.5,0.038,2911231.0,3821646.0
Zach Randolph,PF,29,MEM,75,74,2724,598,1188,0.503,8,43,0.186,590,1145,0.515,0.507,300,396,0.758,326,588,914,163,63,25,151,175,1504,0.036,10.2,0.7,2.6,-1.2,26.0,3.7,0.333,3.8,14.2,6.8,22.6,1.2,10.0,20.1,0.552,25.0,3.2,10.5,0.185,15200000.0,19953425.0
Andy Rautins,SG,24,NYK,5,0,24,3,7,0.429,1,4,0.25,2,3,0.667,0.5,1,2,0.5,0,1,1,3,1,0,7,0,8,0.571,18.7,0.0,-13.2,-5.2,4.8,0.0,0.286,-8.0,0.0,-0.2,-1.2,2.1,47.0,2.4,0.508,27.5,-0.1,-0.2,-0.314,788872.0,1035572.0
Michael Redd,SG,31,MIL,10,0,134,18,45,0.4,4,17,0.235,14,28,0.5,0.444,4,4,1.0,0,8,8,12,2,1,4,4,44,0.378,15.6,0.6,-4.0,-1.4,7.1,0.1,0.089,-2.6,0.0,0.0,9.7,0.8,7.9,3.5,0.47,17.7,-0.1,0.1,0.048,1308506.0,1717709.0
Jason Richardson,SG,30,TOT,80,80,2715,472,1056,0.447,189,479,0.395,283,577,0.49,0.536,116,159,0.73,67,264,331,147,93,13,95,162,1249,0.454,9.2,0.4,1.7,0.5,11.1,3.3,0.151,1.2,2.9,3.6,15.0,1.8,7.8,7.1,0.555,20.6,2.5,6.9,0.123,5395000.0,7082153.0
Quentin Richardson,SF,30,ORL,57,19,955,87,255,0.341,42,146,0.288,45,109,0.413,0.424,33,44,0.75,39,139,178,38,25,5,33,74,249,0.573,6.1,0.4,-1.5,0.9,16.6,1.5,0.173,-2.4,4.9,-0.2,8.1,1.4,10.7,10.9,0.454,14.9,0.1,1.3,0.067,2446600.0,3211713.0
Luke Ridnour,PG,29,MIN,71,66,2159,319,681,0.468,81,184,0.44,238,497,0.479,0.528,121,137,0.883,37,162,199,384,89,10,158,146,840,0.27,28.1,0.4,0.0,-0.7,8.6,0.8,0.201,0.7,1.9,3.2,15.0,2.1,17.6,5.1,0.567,17.8,1.1,4.0,0.089,3680000.0,4830829.0
Nate Robinson,PG,26,TOT,59,11,1013,150,376,0.399,65,200,0.325,85,176,0.483,0.485,36,44,0.818,15,75,90,111,29,4,68,115,401,0.532,17.8,0.3,-2.6,-0.1,8.6,1.5,0.117,-2.5,1.9,-0.4,10.0,1.5,14.7,5.5,0.507,21.9,-0.2,1.1,0.051,5483307.0,7198076.0
Rajon Rondo,PG,24,BOS,68,68,2527,318,670,0.475,10,43,0.233,308,627,0.491,0.482,75,132,0.568,87,210,297,760,153,11,234,120,721,0.064,47.1,0.3,3.1,1.4,9.7,4.8,0.197,1.6,4.5,1.8,17.1,3.2,24.3,7.2,0.495,18.3,3.2,6.6,0.126,10045455.0,13186923.0
Derrick Rose,PG,22,CHI,81,81,3026,711,1597,0.445,128,385,0.332,583,1212,0.481,0.485,476,555,0.858,81,249,330,623,85,51,278,136,2026,0.241,38.7,1.3,6.8,0.5,9.4,4.8,0.348,6.3,3.2,8.3,23.5,1.5,13.1,6.4,0.55,32.2,6.7,13.1,0.208,6993708.0,9180818.0
Brandon Roy,SG,26,POR,47,23,1310,209,523,0.4,38,114,0.333,171,409,0.418,0.436,117,138,0.848,28,93,121,129,37,12,55,76,573,0.218,16.8,0.8,-0.2,-0.4,9.1,0.9,0.264,0.2,2.5,1.2,13.9,1.5,8.6,5.6,0.491,22.8,0.6,2.1,0.077,16032144.0,21045802.0
Brandon Rush,SG,25,IND,67,21,1754,217,515,0.421,93,223,0.417,124,292,0.425,0.512,80,106,0.755,33,184,217,62,41,35,69,107,607,0.433,5.6,1.5,-0.8,0.0,11.6,1.7,0.206,-0.9,2.1,0.9,10.6,1.2,10.9,6.9,0.54,15.9,0.5,2.6,0.07,2956658.0,3881280.0
John Salmons,SG,31,MIL,73,70,2554,373,898,0.415,83,219,0.379,290,679,0.427,0.462,195,240,0.813,27,239,266,252,72,28,137,157,1024,0.244,17.5,0.9,-0.3,0.7,11.2,3.4,0.267,-0.9,1.2,0.9,12.8,1.5,12.0,6.1,0.51,20.9,1.1,4.3,0.081,8500000.0,11158165.0
Samardo Samuels,PF,22,CLE,37,10,701,110,241,0.456,0,3,0.0,110,238,0.462,0.456,68,110,0.618,75,83,158,17,15,18,53,88,288,0.012,4.2,2.0,-5.8,-2.2,14.0,0.3,0.456,-3.6,12.0,-0.3,11.7,1.1,15.5,13.0,0.498,22.1,-0.7,0.0,0.002,762195.0,1000552.0
Larry Sanders,C,22,MIL,60,12,872,116,268,0.433,0,0,0.0,116,268,0.433,0.433,28,50,0.56,59,119,178,16,22,72,38,117,260,0.0,3.2,6.5,-3.5,1.7,16.3,1.8,0.187,-5.2,7.7,-0.7,11.0,1.3,11.6,11.9,0.448,17.6,-0.3,1.0,0.057,1861920.0,2444189.0
Brian Scalabrine,PF,32,CHI,18,0,88,10,19,0.526,0,5,0.0,10,14,0.714,0.526,0,0,0.0,1,7,8,6,3,4,5,18,20,0.263,10.4,3.5,-3.8,2.7,9.1,0.2,0.0,-6.5,1.4,0.0,6.5,1.8,20.8,5.3,0.526,12.5,0.0,0.1,0.071,1352181.0,1775042.0
Luis Scola,PF,30,HOU,74,74,2412,569,1129,0.504,0,3,0.0,569,1126,0.505,0.504,214,290,0.738,147,459,606,185,48,44,147,227,1352,0.003,13.7,1.3,-0.4,-0.8,21.6,2.2,0.257,0.4,6.9,3.3,18.4,1.0,10.5,14.2,0.538,25.7,1.0,5.5,0.11,8591793.0,11278664.0
Thabo Sefolosha,SG,26,OKC,79,79,2049,157,333,0.471,28,102,0.275,129,231,0.558,0.514,59,79,0.747,65,281,346,111,97,38,55,171,401,0.306,7.9,1.4,0.6,1.9,15.5,2.5,0.237,-1.3,3.8,1.6,10.4,2.5,13.0,9.9,0.545,9.4,1.3,4.1,0.097,3300000.0,4331993.0
Ramon Sessions,PG,24,CLE,81,38,2133,362,776,0.466,3,15,0.2,359,761,0.472,0.468,348,423,0.823,46,209,255,419,60,8,178,93,1075,0.019,35.0,0.3,0.3,-1.4,11.6,0.6,0.545,1.8,2.4,3.8,19.0,1.5,15.6,6.9,0.559,24.2,1.3,4.4,0.099,4257973.0,5589549.0
Garret Siler,C,24,PHO,21,0,101,17,31,0.548,0,0,0.0,17,31,0.548,0.548,11,22,0.5,16,12,28,3,1,4,10,20,45,0.0,4.7,2.9,-5.8,-2.3,13.7,0.1,0.71,-3.5,18.3,0.1,13.5,0.5,19.7,16.0,0.553,22.6,-0.1,0.1,0.054,51097.0,67076.0
Bobby Simmons,SF,30,SAS,2,0,16,0,3,0.0,0,3,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,2,0,0,0,2,0,1.0,15.7,0.0,-11.8,-2.9,0.0,0.0,0.0,-8.9,0.0,0.0,-5.5,0.0,0.0,0.0,0.0,8.6,0.0,0.0,-0.138,594836.0,780856.0
Brian Skinner,C,34,MIL,2,0,6,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-4.3,-0.6,0.0,0.0,0.0,-3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,65446.0,85912.0
Craig Smith,PF,27,LAC,48,0,586,104,188,0.553,0,5,0.0,104,183,0.568,0.553,50,68,0.735,43,74,117,31,16,7,33,84,258,0.027,9.1,0.9,-1.1,-0.3,14.7,0.4,0.362,-0.8,8.7,1.0,15.4,1.4,13.2,11.7,0.592,19.1,0.1,1.5,0.12,992680.0,1303116.0
Jason Smith,C,24,NOH,77,6,1102,136,307,0.443,0,2,0.0,136,305,0.446,0.443,59,70,0.843,89,152,241,36,26,32,53,150,331,0.007,5.3,2.4,-3.5,0.1,16.9,1.4,0.228,-3.6,9.8,0.2,10.8,1.3,13.6,13.3,0.49,16.9,-0.4,1.6,0.07,2500000.0,3281813.0
Josh Smith,PF,25,ATL,77,77,2645,497,1041,0.477,51,154,0.331,446,887,0.503,0.502,229,316,0.725,134,523,657,255,99,120,197,217,1274,0.148,17.1,3.5,2.8,1.7,23.7,4.5,0.304,1.0,6.2,1.9,19.2,2.0,14.3,15.0,0.54,24.7,3.2,6.4,0.116,12400000.0,16277794.0
Marreese Speights,C,23,PHI,64,1,734,144,291,0.495,1,4,0.25,143,287,0.498,0.497,55,73,0.753,64,146,210,30,8,19,40,120,344,0.014,7.0,2.0,-3.0,-0.8,22.9,1.0,0.251,-2.2,10.1,0.7,15.3,0.6,11.0,16.5,0.532,22.8,-0.2,1.7,0.11,2721255.0,3572260.0
Tiago Splitter,C,26,SAS,60,6,738,101,191,0.529,0,1,0.0,101,190,0.532,0.529,76,140,0.543,72,129,201,26,29,17,32,91,278,0.005,5.3,1.6,-0.8,0.5,19.8,1.1,0.733,-1.3,11.6,1.1,16.0,2.0,11.2,15.8,0.55,17.7,0.2,2.3,0.149,3672000.0,4820327.0
Jerry Stackhouse,SG,36,MIA,7,1,50,3,12,0.25,1,4,0.25,2,8,0.25,0.292,5,7,0.714,1,6,7,3,0,2,2,3,12,0.333,8.5,3.1,-6.2,-1.7,13.4,0.1,0.583,-4.5,2.5,-0.1,6.0,0.0,11.7,8.3,0.398,16.0,-0.1,0.0,0.005,1352181.0,1775042.0
Lance Stephenson,SG,20,IND,12,0,115,13,39,0.333,0,5,0.0,13,34,0.382,0.333,11,14,0.786,1,17,18,21,4,0,16,14,37,0.128,28.3,0.0,-7.2,-0.6,16.3,0.1,0.359,-6.5,1.0,-0.4,5.5,1.8,26.2,8.7,0.41,23.5,-0.2,-0.2,-0.093,810000.0,1063307.0
DeShawn Stevenson,SG,29,DAL,72,54,1158,128,330,0.388,94,249,0.378,34,81,0.42,0.53,33,43,0.767,20,86,106,77,21,5,44,71,383,0.755,10.0,0.3,-0.4,-0.3,8.4,1.0,0.13,-0.1,2.1,0.8,9.8,1.0,11.2,5.4,0.549,15.9,0.5,1.8,0.074,2500000.0,3281813.0
Rodney Stuckey,PG,24,DET,70,54,2183,363,827,0.439,26,90,0.289,337,737,0.457,0.455,330,381,0.866,70,146,216,361,76,10,155,177,1082,0.109,27.5,0.4,0.2,-1.4,8.6,0.6,0.461,1.5,3.7,4.4,18.4,1.9,13.5,6.0,0.544,24.5,1.2,5.0,0.111,8500000.0,11158165.0
DaJuan Summers,SF,23,DET,22,1,199,28,69,0.406,9,21,0.429,19,48,0.396,0.471,9,20,0.45,2,10,12,2,3,1,13,21,74,0.304,1.6,0.4,-9.5,-3.8,6.4,0.0,0.29,-5.7,1.2,-0.3,4.4,0.8,14.3,3.7,0.476,21.3,-0.4,-0.3,-0.083,303137.0,397935.0
Jeff Teague,PG,22,ATL,70,7,963,133,304,0.438,18,48,0.375,115,256,0.449,0.467,77,97,0.794,11,91,102,138,45,25,64,82,361,0.158,23.3,2.0,0.5,1.3,11.3,1.2,0.319,-0.8,1.4,0.4,14.6,2.5,15.6,6.4,0.521,20.3,0.6,1.7,0.083,1579920.0,2074001.0
Sebastian Telfair,PG,25,MIN,37,8,711,97,241,0.402,28,78,0.359,69,163,0.423,0.461,44,60,0.733,17,37,54,111,25,3,64,64,266,0.324,24.2,0.3,-3.5,-1.6,5.9,0.2,0.249,-1.9,2.6,0.0,10.5,1.7,19.3,4.2,0.497,19.9,-0.3,0.1,0.008,1500000.0,1969088.0
Jason Terry,SG,33,DAL,82,10,2564,492,1091,0.451,127,351,0.362,365,740,0.493,0.509,182,214,0.85,24,129,153,334,93,13,167,140,1293,0.322,22.2,0.4,0.9,-0.1,5.7,2.5,0.196,1.0,1.1,2.8,15.9,1.9,12.4,3.5,0.545,24.7,1.9,5.3,0.1,11158000.0,14647389.0
Hasheem Thabeet,C,23,TOT,47,0,373,17,40,0.425,0,0,0.0,17,40,0.425,0.425,19,35,0.543,24,51,75,4,9,16,17,76,53,0.0,1.4,3.5,-5.7,0.9,16.5,0.5,0.875,-6.5,7.6,-0.2,4.7,1.3,23.5,12.0,0.478,8.7,-0.3,0.3,0.043,5127720.0,6731288.0
Kurt Thomas,PF,38,CHI,52,37,1178,95,186,0.511,1,1,1.0,94,185,0.508,0.513,20,32,0.625,75,226,301,60,32,42,42,164,211,0.005,7.4,2.7,-0.6,2.8,21.9,2.6,0.172,-3.4,7.7,0.7,10.0,1.4,17.3,15.0,0.527,9.4,0.4,3.2,0.131,1352181.0,1775042.0
Tyrus Thomas,C,24,CHA,41,2,861,156,331,0.471,0,3,0.0,156,328,0.476,0.471,107,136,0.787,65,159,224,29,30,66,65,113,419,0.009,6.2,6.2,-0.6,1.2,22.5,1.5,0.411,-1.8,9.1,0.4,18.2,1.9,14.3,15.8,0.536,24.9,0.3,1.8,0.103,7305765.0,9590463.0
Jason Thompson,PF,24,SAC,75,39,1748,271,534,0.507,0,3,0.0,271,531,0.51,0.507,121,200,0.605,144,310,454,88,28,44,99,212,663,0.006,7.9,1.8,-2.2,-0.5,20.7,1.5,0.375,-1.7,9.1,1.4,13.6,0.8,13.7,14.8,0.533,17.9,-0.1,2.9,0.079,3001284.0,3939861.0
Marcus Thornton,SG,23,TOT,73,23,1775,350,807,0.434,88,240,0.367,262,567,0.462,0.488,145,184,0.788,61,197,258,135,64,9,93,110,933,0.297,13.2,0.4,1.0,-0.4,13.3,1.6,0.228,1.4,4.0,1.9,16.5,1.9,9.5,8.6,0.525,24.9,1.3,3.5,0.095,7000000.0,9189077.0
Anthony Tolliver,SF,25,MIN,65,4,1362,141,313,0.45,47,115,0.409,94,198,0.475,0.526,105,131,0.802,92,203,295,82,28,28,49,145,434,0.367,8.9,1.6,0.0,0.0,17.0,0.7,0.419,0.1,7.3,2.6,13.3,1.0,11.7,12.0,0.585,13.1,0.7,3.3,0.115,2050000.0,2691087.0
Ronny Turiaf,C,28,NYK,64,21,1141,103,163,0.632,0,0,0.0,103,163,0.632,0.632,61,98,0.622,64,143,207,92,35,73,41,160,267,0.0,11.5,4.7,1.4,2.2,14.4,1.1,0.601,-0.8,6.4,2.1,13.6,1.5,16.6,10.4,0.648,9.6,1.0,3.2,0.134,4360000.0,5723482.0
Evan Turner,SG,22,PHI,78,14,1797,225,529,0.425,14,44,0.318,211,485,0.435,0.439,101,125,0.808,42,264,306,159,49,14,80,138,565,0.083,13.4,0.6,-2.2,0.4,16.9,2.2,0.236,-2.6,2.7,0.0,10.8,1.4,12.0,9.8,0.484,17.0,-0.1,2.3,0.06,4947840.0,6495155.0
Ekpe Udoh,C,23,GSW,58,18,1030,97,222,0.437,0,0,0.0,97,222,0.437,0.437,42,64,0.656,80,101,181,40,22,86,48,144,236,0.0,5.4,6.4,-3.8,0.6,11.4,0.7,0.288,-4.4,8.6,0.0,9.7,1.1,16.1,10.0,0.472,12.8,-0.5,0.7,0.032,3294960.0,4325377.0
Beno Udrih,PG,28,SAC,79,64,2734,412,824,0.5,65,182,0.357,347,642,0.54,0.539,197,228,0.864,41,224,265,386,94,9,141,181,1086,0.221,22.1,0.2,0.5,0.0,9.6,1.6,0.277,0.5,1.7,5.6,15.7,1.7,13.2,5.5,0.587,16.9,1.7,7.2,0.126,6925400.0,9091148.0
Ben Uzoh,PG,22,NJN,42,0,438,61,144,0.424,3,8,0.375,58,136,0.426,0.434,33,56,0.589,30,31,61,69,13,8,25,29,158,0.056,26.7,1.4,-0.6,-1.0,8.6,0.2,0.389,0.4,7.9,0.2,14.7,1.6,12.9,8.2,0.468,20.5,0.2,0.5,0.054,61433.0,80644.0
Charlie Villanueva,PF,26,DET,76,11,1666,313,708,0.442,125,323,0.387,188,385,0.488,0.53,89,116,0.767,50,245,295,48,42,42,66,175,840,0.456,5.0,2.0,-0.4,-1.4,18.8,1.0,0.164,1.0,3.5,2.1,15.9,1.4,8.0,10.8,0.553,23.1,0.7,3.1,0.091,7540000.0,9897949.0
Dwyane Wade,SG,29,MIA,76,76,2823,692,1384,0.5,63,206,0.306,629,1178,0.534,0.523,494,652,0.758,123,362,485,346,111,87,237,197,1941,0.149,23.5,2.4,6.6,1.1,14.4,4.7,0.471,5.5,5.5,8.1,25.6,2.1,12.4,10.2,0.581,31.6,6.1,12.8,0.218,15691000.0,20597974.0
Von Wafer,SG,25,BOS,58,2,553,67,159,0.421,18,67,0.269,49,92,0.533,0.478,32,38,0.842,7,42,49,35,18,5,20,39,184,0.421,9.8,0.7,-1.4,0.9,8.8,0.9,0.239,-2.3,1.7,0.2,10.6,1.7,10.2,5.5,0.524,17.0,0.1,1.1,0.092,992680.0,1303116.0
Henry Walker,SG,23,NYK,61,1,784,104,236,0.441,59,153,0.386,45,83,0.542,0.566,31,44,0.705,16,106,122,34,21,6,37,81,298,0.648,6.6,0.6,-1.8,-1.2,15.6,0.4,0.186,-0.6,2.3,0.7,11.3,1.3,12.7,8.9,0.583,16.6,0.0,1.1,0.069,885120.0,1161919.0
John Wall,PG,20,WAS,69,64,2606,398,972,0.409,34,115,0.296,364,857,0.425,0.427,301,393,0.766,35,282,317,574,121,35,261,175,1131,0.118,36.0,1.0,-0.8,-0.8,12.8,1.9,0.404,0.0,1.5,0.3,15.8,2.4,18.6,6.9,0.494,23.8,0.8,2.2,0.041,5530080.0,7259476.0
Gerald Wallace,SF-PF,28,TOT,71,63,2693,386,851,0.454,62,186,0.333,324,665,0.487,0.49,279,374,0.746,111,458,569,173,105,63,152,183,1113,0.219,10.9,1.9,1.5,1.1,21.0,3.6,0.439,0.4,4.9,2.6,16.2,2.1,13.0,12.8,0.548,20.3,2.4,6.2,0.111,9500000.0,12470891.0
Luke Walton,SF,30,LAL,54,0,484,38,116,0.328,8,34,0.235,30,82,0.366,0.362,7,10,0.7,9,58,67,62,9,4,31,38,91,0.293,18.0,0.6,-5.0,-0.2,13.1,0.5,0.086,-4.8,2.2,-0.7,5.1,1.0,20.5,7.8,0.378,14.3,-0.4,-0.2,-0.016,5680000.0,7456280.0
Hakim Warrick,PF,28,PHO,80,6,1416,228,446,0.511,1,11,0.091,227,435,0.522,0.512,212,294,0.721,88,208,296,69,32,9,79,100,669,0.025,7.6,0.5,-1.0,-1.0,17.0,0.8,0.659,0.1,7.2,2.6,16.5,1.1,12.1,12.1,0.581,20.9,0.3,3.4,0.116,4000000.0,5250901.0
Earl Watson,PG,31,UTA,80,13,1567,126,307,0.41,36,107,0.336,90,200,0.45,0.469,55,82,0.671,52,130,182,278,61,17,116,146,343,0.349,25.7,0.9,-2.1,-0.3,10.1,0.8,0.267,-1.9,4.0,0.2,10.2,2.1,25.3,7.0,0.5,13.4,-0.1,1.0,0.03,2000000.0,2625450.0
Martell Webster,SF,24,MIN,46,1,1094,152,340,0.447,55,132,0.417,97,208,0.466,0.528,94,122,0.77,36,111,147,53,28,9,58,101,453,0.388,7.5,0.6,-1.3,-0.9,11.6,0.3,0.359,-0.4,3.6,1.4,12.4,1.3,12.8,7.5,0.575,17.6,0.2,1.8,0.077,5256000.0,6899684.0
David West,PF,30,NOH,70,70,2451,528,1040,0.508,2,9,0.222,526,1031,0.51,0.509,264,327,0.807,155,374,529,164,67,62,142,202,1322,0.009,12.7,2.1,2.8,0.6,18.7,3.4,0.314,2.2,7.6,4.4,20.4,1.5,10.7,13.1,0.558,25.8,3.0,7.8,0.152,10000000.0,13127253.0
Delonte West,PG,27,BOS,24,2,453,55,120,0.458,12,33,0.364,43,87,0.494,0.508,13,15,0.867,6,31,37,64,20,10,30,29,135,0.275,22.0,1.7,1.8,2.3,8.0,0.8,0.125,-0.5,1.7,0.1,12.3,2.3,19.2,5.0,0.533,16.6,0.4,0.9,0.093,1146337.0,1504825.0
Russell Westbrook,PG,22,OKC,82,82,2847,614,1390,0.442,34,103,0.33,580,1287,0.451,0.454,531,631,0.842,121,258,379,670,155,30,316,207,1793,0.074,42.7,0.8,4.2,-0.1,10.3,3.1,0.454,4.3,5.2,6.3,23.6,2.8,15.9,7.8,0.538,31.6,4.4,9.4,0.159,5082416.0,6671816.0
Hassan Whiteside,C,21,SAC,1,0,2,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,-27.9,0.0,0.0,0.0,0.0,-27.9,0.0,0.0,-17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,762195.0,1000552.0
Chris Wilcox,PF,28,DET,57,29,995,187,322,0.581,0,1,0.0,187,321,0.583,0.581,50,89,0.562,95,176,271,43,29,17,43,145,424,0.003,7.4,1.4,-1.4,-1.1,22.7,0.8,0.276,-0.3,11.2,2.0,18.0,1.6,10.6,16.7,0.587,18.9,0.2,2.8,0.133,3000000.0,3938176.0
Damien Wilkins,SF,31,ATL,52,0,676,69,137,0.504,2,10,0.2,67,127,0.528,0.511,40,56,0.714,23,67,90,41,27,9,21,72,180,0.073,9.3,1.0,-1.0,1.4,11.9,0.8,0.409,-2.4,4.1,0.7,11.4,2.1,11.5,8.0,0.557,12.8,0.2,1.5,0.104,1146337.0,1504825.0
Deron Williams,PG,26,TOT,65,65,2465,428,975,0.439,105,317,0.331,323,658,0.491,0.493,348,412,0.845,40,220,260,667,79,15,230,190,1309,0.325,45.9,0.5,3.0,-1.3,10.9,1.1,0.423,4.3,1.9,6.2,21.1,1.7,16.6,6.3,0.566,25.8,3.1,7.3,0.142,16359805.0,21475931.0
